case_reference_id,court_level,case_type,number_of_cases_alleged,number_of_accused,victim_count,cross_state_indicator,cross_border_indicator,cybercrime_indicator,financial_fraud_indicator,organized_operation_indicator,repeat_offender_indicator,ipc_420,ipc_468_471,ipc_120b_or_34,evidence_completeness_score,charge_sheet_filed,custody_duration_days,statutory_cert_present,chain_of_custody_complete,parallel_telephone_exchange_indicator,bulk_corporate_sim_indicator,forged_company_indicator,voip_calling_indicator,government_telecom_revenue_loss,night_call_ratio,call_burst_frequency,imei_sim_swap_ratio,avg_call_duration_sec,multiple_calling_numbers_indicator,it_act_66d,telegraph_act_sections,unauthorized_transfer_amount_inr,amount_credited_to_accused_ratio,reasonable_doubt_identity_gap,network_degree,network_betweenness,topological_kingpin_score,label_entity_role,label_high_risk_cyber_syndicate,label_public_order_vs_law_and_order,label_bail_or_custody_relief,label_conviction_outcome
NCRB-SYNTH-110408,High Court,Sec 439 CrPC (Regular Bail),2,15,49,1,0,1,1,1,0,1,1,1,0.9736,1,215,1,1,1,1,1,1,1,0.8571,458,7.5799,28.06,1,1,1,978247.41,0.1013,1,10,0.1282,0.0535,3,1,1,1,1
NCRB-SYNTH-110409,Supreme Court,Writ Petition (Detention),1,21,15,1,0,1,1,1,0,1,1,1,0.7307,1,187,1,1,1,1,1,1,1,0.7147,326,12.8514,22.12,1,1,1,1709193.66,0.195,1,19,0.2502,0.0835,4,1,1,1,1
NCRB-SYNTH-110417,High Court,Sec 439 CrPC (Regular Bail),2,23,29,1,0,1,1,1,0,1,1,1,0.779,1,219,0,0,1,1,1,1,1,0.5542,436,4.5889,50.35,1,1,1,2185335.18,0.1827,1,11,0.1228,0.0494,3,1,1,1,0
NCRB-SYNTH-110420,Trial Court,Sec 482 CrPC (Quashing),1,23,68,1,0,1,1,1,0,1,1,1,0.3638,1,172,0,1,1,1,1,1,1,0.5946,464,5.424,30.66,1,1,1,210141.18,0.1252,1,37,0.2295,0.0631,4,1,1,1,0
NCRB-SYNTH-110423,High Court,Sec 482 CrPC (Quashing),1,3,15,1,0,1,1,1,1,1,1,1,0.526,1,229,1,1,1,1,1,1,1,0.826,126,13.4127,83.87,1,1,1,639674.81,0.0677,1,30,0.1304,0.038,4,1,1,1,0
NCRB-SYNTH-110433,High Court,Sec 439 CrPC (Regular Bail),1,12,48,1,1,1,1,1,0,1,1,1,0.5869,1,187,0,1,1,1,1,1,1,0.7553,428,6.5337,54.28,1,1,1,1272690.94,0.1743,1,5,0.1856,0.1036,3,1,1,1,0
NCRB-SYNTH-110441,High Court,Sec 482 CrPC (Quashing),1,12,19,1,0,1,1,1,0,1,1,1,0.6832,1,161,1,1,1,1,1,1,1,0.5883,479,6.884,61.24,1,1,1,1110647.78,0.0013,1,2,0.4593,0.4181,1,1,1,1,1
NCRB-SYNTH-110448,High Court,Sec 439 CrPC (Regular Bail),1,20,18,1,1,1,1,1,0,1,1,1,0.8691,1,220,1,1,1,1,1,1,1,0.6692,223,9.6462,83.06,1,1,1,1459004.09,0.1359,1,31,0.1563,0.0451,4,1,1,1,1
NCRB-SYNTH-110471,High Court,Sec 439 CrPC (Regular Bail),1,7,43,1,1,1,1,1,0,1,1,1,0.9046,1,169,1,1,1,1,1,1,1,0.5031,313,11.3691,34.24,1,1,1,569391.29,0.0914,1,10,0.1863,0.0777,3,1,1,1,1
NCRB-SYNTH-110482,High Court,Sec 439 CrPC (Regular Bail),1,17,64,1,0,1,1,1,1,1,1,1,0.5366,1,144,1,1,1,1,1,1,1,0.774,404,5.035,19.11,1,1,1,1352935.18,0.0972,1,2,0.6559,0.597,1,1,1,1,0
NCRB-SYNTH-110489,High Court,Trial Judgment,1,20,70,1,0,1,1,1,0,1,1,1,0.386,1,187,1,1,1,1,1,1,1,0.6385,115,4.9124,52.98,1,1,1,1385258.38,0.1068,1,22,0.159,0.0507,4,1,1,1,0
NCRB-SYNTH-110495,High Court,Sec 439 CrPC (Regular Bail),1,19,68,1,0,1,1,1,0,1,1,1,0.5305,1,156,1,1,1,1,1,1,1,0.4915,200,11.0196,38.02,1,1,1,808465.06,0.1527,1,9,0.0618,0.0268,3,1,1,0,0
NCRB-SYNTH-110498,Supreme Court,Sec 439 CrPC (Regular Bail),2,6,20,1,0,1,1,1,0,1,1,1,0.5174,1,183,1,1,1,1,1,1,1,0.5787,345,13.2349,24.72,1,1,1,2294085.12,0.0212,1,7,0.2017,0.097,3,1,1,1,0
NCRB-SYNTH-110512,High Court,Sec 482 CrPC (Quashing),15,14,22,1,0,1,1,1,0,1,1,1,0.6978,1,299,1,1,1,1,1,1,1,0.7333,304,6.7121,87.77,1,1,1,277004.28,0.1784,1,4,0.2082,0.1294,3,1,1,1,1
NCRB-SYNTH-110515,High Court,Writ Petition (Detention),2,10,71,1,0,1,1,1,0,1,1,1,0.6457,1,291,1,1,1,1,1,1,1,0.4573,468,4.9182,16.53,1,1,1,636336.54,0.1538,1,30,0.1878,0.0547,4,1,1,1,0
NCRB-SYNTH-110517,High Court,Sec 439 CrPC (Regular Bail),1,3,31,0,0,1,1,1,1,1,1,1,0.534,1,236,1,1,1,1,1,1,1,0.7666,160,12.6212,63.16,1,1,1,1555791.06,0.1313,1,4,0.0779,0.0484,3,1,1,1,0
NCRB-SYNTH-110522,High Court,Trial Judgment,21,14,47,0,1,1,1,1,0,1,1,1,0.6528,1,279,1,1,1,1,1,1,1,0.6675,189,8.4867,15.44,1,1,1,1001195.23,0.1227,1,5,0.1971,0.11,3,1,1,1,1
NCRB-SYNTH-110527,High Court,Sec 439 CrPC (Regular Bail),4,12,23,1,0,1,1,1,0,1,1,1,0.6009,1,199,1,1,1,1,1,1,1,0.6373,267,9.4372,83.2,1,1,1,874818.79,0.0148,1,9,0.0855,0.0371,3,1,1,1,0
NCRB-SYNTH-110535,Supreme Court,Trial Judgment,15,12,15,1,0,1,1,1,1,1,1,1,0.6983,1,186,1,1,1,1,1,1,1,0.7996,386,4.8751,81.9,1,1,1,1433972.05,0.1281,1,31,0.0971,0.028,4,1,1,1,1
NCRB-SYNTH-110539,Supreme Court,Sec 482 CrPC (Quashing),1,16,40,0,1,1,1,1,1,1,1,1,0.6674,1,217,1,0,1,1,1,1,1,0.5798,277,10.8983,70.84,1,1,1,2426156.27,0.1772,1,8,0.0762,0.0347,3,1,1,1,1
NCRB-SYNTH-110542,High Court,Sec 482 CrPC (Quashing),1,21,60,1,0,1,1,1,0,1,1,1,0.6985,1,121,1,1,1,1,1,1,1,0.8203,142,8.1995,54.25,1,1,1,936320.31,0.1302,1,18,0.2627,0.0892,4,1,1,0,1
NCRB-SYNTH-110553,High Court,Sec 482 CrPC (Quashing),1,25,12,1,0,1,1,1,1,1,1,1,0.8565,1,162,0,0,1,1,1,1,1,0.7842,342,9.3334,72.38,1,1,1,1216030.17,0.0706,1,9,0.0623,0.0271,3,1,1,1,0
NCRB-SYNTH-110554,High Court,Sec 439 CrPC (Regular Bail),2,12,26,1,0,1,1,1,0,1,1,1,0.5765,1,198,1,1,1,1,1,1,1,0.5572,416,7.9538,57.04,1,1,1,1834210.44,0.0128,1,5,0.0808,0.0451,3,1,1,1,0
NCRB-SYNTH-110570,Supreme Court,Sec 439 CrPC (Regular Bail),1,21,29,1,1,1,1,1,1,1,1,1,0.6301,1,268,1,0,1,1,1,1,1,0.7523,473,3.7442,42.31,1,1,1,969013.83,0.1694,1,27,0.2419,0.0726,4,1,1,1,0
NCRB-SYNTH-110571,High Court,Sec 482 CrPC (Quashing),2,4,16,1,0,1,1,1,0,1,1,1,0.6079,1,222,1,1,1,1,1,1,1,0.7275,335,13.6483,57.21,1,1,1,1655759.14,0.1988,1,9,0.1018,0.0442,3,1,1,1,0
NCRB-SYNTH-110584,High Court,Sec 439 CrPC (Regular Bail),4,10,26,0,1,1,1,1,1,1,1,1,0.4779,1,167,1,1,1,1,1,1,1,0.6967,213,5.291,59.71,1,1,1,2436975.38,0.0448,1,7,0.2337,0.1124,3,1,1,1,0
NCRB-SYNTH-110592,Supreme Court,Sec 439 CrPC (Regular Bail),21,17,67,1,0,1,1,1,1,1,1,1,0.5962,1,126,1,1,1,1,1,1,1,0.6207,113,8.9111,60.0,1,1,1,566810.18,0.141,1,34,0.2486,0.0699,4,1,1,0,0
NCRB-SYNTH-110598,High Court,Sec 439 CrPC (Regular Bail),1,24,36,1,0,1,1,1,0,1,1,1,0.4569,1,262,1,1,1,1,1,1,1,0.6235,355,10.7176,64.73,1,1,1,1209501.9,0.0291,1,3,0.8641,0.6233,1,1,1,1,0
NCRB-SYNTH-110603,High Court,Sec 439 CrPC (Regular Bail),2,8,22,1,1,1,1,1,0,1,1,1,0.7942,1,178,1,0,1,1,1,1,1,0.5827,480,7.5028,47.85,1,1,1,1350173.23,0.0227,1,10,0.1654,0.069,3,1,1,1,1
NCRB-SYNTH-110607,Supreme Court,Sec 482 CrPC (Quashing),15,15,14,1,1,1,1,1,0,1,1,1,0.7136,1,287,1,0,1,1,1,1,1,0.6352,311,6.3045,16.37,1,1,1,1971725.5,0.1679,1,11,0.1611,0.0648,3,1,1,1,1
NCRB-SYNTH-110623,Supreme Court,Sec 439 CrPC (Regular Bail),4,17,74,1,1,1,1,1,0,1,1,1,0.4225,1,231,1,1,1,1,1,1,1,0.7539,135,10.4647,73.46,1,1,1,261563.25,0.1022,1,3,0.7385,0.5327,1,1,1,1,0
NCRB-SYNTH-110626,High Court,Sec 482 CrPC (Quashing),1,7,26,1,0,1,1,1,1,1,1,1,0.9414,1,163,1,1,1,1,1,1,1,0.7169,398,13.396,22.27,1,1,1,642462.55,0.1269,1,10,0.0757,0.0316,3,1,1,0,1
NCRB-SYNTH-110631,High Court,Sec 482 CrPC (Quashing),1,7,46,1,0,1,1,1,1,1,1,1,0.6191,1,276,1,1,1,1,1,1,1,0.535,193,3.8861,79.28,1,1,1,368567.47,0.0628,1,36,0.1433,0.0397,4,1,1,1,0
NCRB-SYNTH-110641,High Court,Sec 439 CrPC (Regular Bail),1,22,25,1,1,1,1,1,0,1,1,1,0.6488,1,173,0,0,1,1,1,1,1,0.5464,357,5.4583,34.96,1,1,1,1235176.57,0.1221,1,40,0.2218,0.0597,4,1,1,0,0
NCRB-SYNTH-110650,Supreme Court,Sec 439 CrPC (Regular Bail),4,25,27,1,0,1,1,1,0,1,1,1,0.8975,1,284,1,1,1,1,1,1,1,0.5169,129,4.2874,23.16,1,1,1,906007.96,0.0911,1,39,0.1864,0.0505,4,1,1,1,1
NCRB-SYNTH-110654,Supreme Court,Sec 439 CrPC (Regular Bail),1,12,12,1,0,1,1,1,1,1,1,1,0.4514,1,124,1,1,1,1,1,1,1,0.8955,396,8.6672,38.51,1,1,1,1493567.59,0.1376,1,8,0.133,0.0605,3,1,1,0,0
NCRB-SYNTH-110660,High Court,Sec 439 CrPC (Regular Bail),1,5,27,1,1,1,1,1,1,1,1,1,0.9653,1,266,1,1,1,1,1,1,1,0.6477,276,8.2398,27.78,1,1,1,1755601.11,0.1285,1,45,0.123,0.0321,4,1,1,1,1
NCRB-SYNTH-110665,High Court,Sec 439 CrPC (Regular Bail),1,4,50,0,0,1,1,1,1,1,1,1,0.7693,1,296,1,1,1,1,1,1,1,0.6936,136,5.7093,61.87,1,1,1,336567.38,0.1382,1,6,0.2263,0.1163,3,1,1,1,1
NCRB-SYNTH-110678,Trial Court,Sec 482 CrPC (Quashing),4,19,26,1,1,1,1,1,0,1,1,1,0.9266,1,171,0,0,1,1,1,1,1,0.7366,251,12.3548,73.56,1,1,1,889947.63,0.0064,1,43,0.2839,0.075,4,1,1,1,0
NCRB-SYNTH-110706,High Court,Sec 439 CrPC (Regular Bail),1,7,70,1,0,1,1,1,0,1,1,1,0.7898,1,176,1,1,1,1,1,1,1,0.6748,146,6.4463,52.72,1,1,1,1496163.56,0.0757,1,2,0.6505,0.5922,1,1,1,1,1
NCRB-SYNTH-110707,High Court,Sec 439 CrPC (Regular Bail),4,15,56,1,0,1,1,1,0,1,1,1,0.6343,1,290,0,0,1,1,1,1,1,0.6676,138,8.1411,65.74,1,1,1,374616.92,0.0254,1,14,0.2531,0.0935,4,1,1,1,0
NCRB-SYNTH-110709,High Court,Sec 482 CrPC (Quashing),2,4,77,1,0,1,1,1,1,1,1,1,0.8863,1,126,1,1,1,1,1,1,1,0.6272,326,5.6007,83.88,1,1,1,1860569.49,0.0114,1,14,0.1756,0.0649,4,1,1,1,1
NCRB-SYNTH-110711,High Court,Sec 482 CrPC (Quashing),4,15,33,1,0,1,1,1,0,1,1,1,0.4259,1,174,1,1,1,1,1,1,1,0.5685,233,8.8427,37.41,1,1,1,89505.13,0.0021,1,7,0.2493,0.1199,3,1,1,1,0
NCRB-SYNTH-110721,High Court,Sec 482 CrPC (Quashing),15,19,56,1,0,1,1,1,0,1,1,1,0.5219,1,158,1,1,1,1,1,1,1,0.6855,364,10.3374,23.67,1,1,1,243323.04,0.003,1,1,0.6904,0.996,1,1,1,1,0
NCRB-SYNTH-110725,Supreme Court,Sec 482 CrPC (Quashing),1,19,65,1,0,1,1,1,0,1,1,1,0.529,1,156,1,1,1,1,1,1,1,0.4403,432,12.9763,74.83,1,1,1,1417806.43,0.1743,1,1,0.6935,1.0005,1,1,1,0,0
NCRB-SYNTH-110730,Trial Court,Sec 482 CrPC (Quashing),2,20,23,1,1,1,1,1,0,1,1,1,0.4761,1,216,1,1,1,1,1,1,1,0.8264,151,4.9448,35.4,1,1,1,1103428.23,0.1515,1,34,0.1351,0.038,4,1,1,1,0
NCRB-SYNTH-110734,High Court,Sec 482 CrPC (Quashing),21,18,76,1,1,1,1,1,0,1,1,1,0.8168,1,184,1,1,1,1,1,1,1,0.5906,421,10.412,25.94,1,1,1,2354375.1,0.1831,1,5,0.2422,0.1352,3,1,1,1,1
NCRB-SYNTH-110746,High Court,Sec 439 CrPC (Regular Bail),4,7,20,1,1,1,1,1,1,1,1,1,0.5107,1,175,0,0,1,1,1,1,1,0.8483,137,10.4942,40.7,1,1,1,974810.28,0.0985,1,44,0.1658,0.0436,4,1,1,1,0
NCRB-SYNTH-110752,High Court,Sec 439 CrPC (Regular Bail),2,6,11,1,0,1,1,1,0,1,1,1,0.9126,1,238,1,1,1,1,1,1,1,0.5745,327,8.6563,71.29,1,1,1,2145045.93,0.0925,1,1,0.4211,0.6075,1,1,1,1,1
NCRB-SYNTH-110753,High Court,Sec 439 CrPC (Regular Bail),1,25,26,0,0,1,1,1,1,1,1,1,0.4476,1,219,1,1,1,1,1,1,1,0.7834,181,11.9191,39.23,1,1,1,1401697.89,0.0308,1,8,0.0605,0.0275,3,1,1,1,0
NCRB-SYNTH-110754,Trial Court,Sec 482 CrPC (Quashing),1,11,51,1,0,1,1,1,1,1,1,1,0.4339,1,204,0,0,1,1,1,1,1,0.703,430,7.7561,31.78,1,1,1,418298.34,0.1042,1,1,0.8821,1.2726,1,1,1,1,0
NCRB-SYNTH-110756,High Court,Sec 439 CrPC (Regular Bail),21,21,67,1,1,1,1,1,1,1,1,1,0.836,1,297,1,1,1,1,1,1,1,0.662,117,13.2546,62.72,1,1,1,2355664.5,0.1554,1,5,0.0896,0.05,3,1,1,1,1
NCRB-SYNTH-110766,High Court,Sec 482 CrPC (Quashing),2,25,32,1,1,1,1,1,0,1,1,1,0.6175,1,232,0,0,1,1,1,1,1,0.6482,172,9.0633,47.1,1,1,1,1489475.8,0.0964,1,19,0.2335,0.0779,4,1,1,1,0
NCRB-SYNTH-110767,High Court,Sec 439 CrPC (Regular Bail),1,20,42,0,0,1,1,1,0,1,1,1,0.5621,1,219,1,0,1,1,1,1,1,0.5049,343,8.2792,64.04,1,1,1,339738.72,0.0944,1,11,0.1475,0.0593,3,1,1,1,0
NCRB-SYNTH-110770,High Court,Sec 482 CrPC (Quashing),7,19,54,1,0,1,1,1,1,1,1,1,0.5037,1,299,1,0,1,1,1,1,1,0.6488,273,7.1776,75.24,1,1,1,190053.63,0.1191,1,28,0.2641,0.0784,4,1,1,1,0
NCRB-SYNTH-110772,High Court,Sec 439 CrPC (Regular Bail),2,17,58,1,0,1,1,1,0,1,1,1,0.5958,1,286,1,1,1,1,1,1,1,0.6957,301,4.5363,87.71,1,1,1,208450.61,0.1914,1,10,0.2318,0.0967,3,1,1,1,0
NCRB-SYNTH-110810,High Court,Sec 482 CrPC (Quashing),2,23,29,1,0,1,1,1,0,1,1,1,0.9117,1,233,1,1,1,1,1,1,1,0.7335,350,7.908,48.37,1,1,1,1472704.03,0.0882,1,9,0.1862,0.0809,3,1,1,1,1
NCRB-SYNTH-110811,High Court,Sec 439 CrPC (Regular Bail),21,8,62,0,0,1,1,1,0,1,1,1,0.6545,1,161,0,0,1,1,1,1,1,0.6796,196,10.5886,89.79,1,1,1,304348.01,0.0563,1,27,0.1629,0.0489,4,1,1,1,0
NCRB-SYNTH-110816,High Court,Sec 439 CrPC (Regular Bail),1,12,26,1,0,1,1,1,0,1,1,1,0.6746,1,242,1,0,1,1,1,1,1,0.663,181,3.8414,66.29,1,1,1,1227468.92,0.1827,1,10,0.2324,0.0969,3,1,1,1,1
NCRB-SYNTH-110825,High Court,Sec 439 CrPC (Regular Bail),4,11,17,1,1,1,1,1,0,1,1,1,0.6909,1,212,0,1,1,1,1,1,1,0.9115,316,12.0391,73.28,1,1,1,2061428.3,0.0506,1,3,0.6885,0.4967,1,1,1,1,0
NCRB-SYNTH-110837,High Court,Sec 482 CrPC (Quashing),1,5,16,1,0,1,1,1,0,1,1,1,0.4896,1,261,1,1,1,1,1,1,1,0.9081,331,12.8374,19.71,1,1,1,719691.44,0.006,1,9,0.1002,0.0435,3,1,1,1,0
NCRB-SYNTH-110839,High Court,Sec 482 CrPC (Quashing),1,21,46,1,0,1,1,1,0,1,1,1,0.8027,1,187,1,1,1,1,1,1,1,0.4794,286,8.5577,34.07,1,1,1,1923665.85,0.0184,1,1,0.5799,0.8367,1,1,1,1,1
NCRB-SYNTH-110847,Supreme Court,Sec 439 CrPC (Regular Bail),1,24,58,1,0,1,1,1,0,1,1,1,0.6203,1,239,1,1,1,1,1,1,1,0.6627,289,9.1109,41.02,1,1,1,1943101.19,0.1479,1,16,0.1774,0.0626,4,1,1,0,0
NCRB-SYNTH-110853,Trial Court,Sec 439 CrPC (Regular Bail),1,22,77,1,0,1,1,1,0,1,1,1,0.457,1,177,1,1,1,1,1,1,1,0.5484,220,6.5337,65.9,1,1,1,1961630.78,0.1685,1,10,0.2377,0.0991,3,1,1,0,0
NCRB-SYNTH-110856,High Court,Sec 439 CrPC (Regular Bail),1,21,39,1,0,1,1,1,0,1,1,1,0.6346,1,291,1,1,1,1,1,1,1,0.8711,182,8.8973,73.11,1,1,1,707581.13,0.1595,1,7,0.1094,0.0526,3,1,1,1,0
NCRB-SYNTH-110860,High Court,Sec 482 CrPC (Quashing),1,5,61,1,1,1,1,1,0,1,1,1,0.51,1,172,1,1,1,1,1,1,1,0.6703,493,11.3322,58.96,1,1,1,2391447.93,0.1025,1,45,0.0978,0.0255,4,1,1,1,0
NCRB-SYNTH-110872,High Court,Trial Judgment,1,18,63,0,1,1,1,1,0,1,1,1,0.7763,1,207,1,0,1,1,1,1,1,0.6199,330,13.3241,46.84,1,1,1,627927.57,0.0682,1,10,0.1898,0.0792,3,1,1,1,1
NCRB-SYNTH-110873,High Court,Sec 439 CrPC (Regular Bail),1,21,61,1,0,1,1,1,1,1,1,1,0.788,1,185,1,1,1,1,1,1,1,0.7572,194,6.4432,57.06,1,1,1,1088129.78,0.0665,1,22,0.1123,0.0358,4,1,1,1,1
NCRB-SYNTH-110884,High Court,Sec 439 CrPC (Regular Bail),1,14,51,0,0,1,1,1,0,1,1,1,0.4777,1,246,1,1,1,1,1,1,1,0.7682,291,10.0006,33.84,1,1,1,773624.48,0.1369,1,4,0.2095,0.1302,3,1,1,1,0
NCRB-SYNTH-110886,Supreme Court,Writ Petition (Detention),1,9,36,0,0,1,1,1,0,1,1,1,0.6746,1,283,1,1,1,1,1,1,1,0.672,403,8.2969,34.77,1,1,1,1860291.67,0.0544,1,2,0.9462,0.8613,1,1,1,1,1
NCRB-SYNTH-110895,Trial Court,Sec 439 CrPC (Regular Bail),2,10,12,0,1,1,1,1,1,1,1,1,0.8815,1,246,1,1,1,1,1,1,1,0.5162,204,7.5274,42.89,1,1,1,1784775.9,0.1386,1,1,0.4901,0.707,1,1,1,1,1
NCRB-SYNTH-110902,Trial Court,Sec 439 CrPC (Regular Bail),1,25,25,1,0,1,1,1,0,1,1,1,0.6694,1,147,1,1,1,1,1,1,1,0.6112,239,10.5309,85.63,1,1,1,1545211.92,0.1783,1,9,0.1085,0.0471,3,1,1,0,1
NCRB-SYNTH-110904,High Court,Sec 439 CrPC (Regular Bail),1,12,51,1,0,1,1,1,0,1,1,1,0.8596,1,249,1,1,1,1,1,1,1,0.7051,210,9.0142,42.4,1,1,1,1274104.37,0.1833,1,8,0.0856,0.0389,3,1,1,1,1
NCRB-SYNTH-110905,High Court,Sec 482 CrPC (Quashing),4,18,65,0,0,1,1,1,0,1,1,1,0.4714,1,241,1,1,1,1,1,1,1,0.57,331,13.2629,27.92,1,1,1,275402.79,0.1308,1,2,0.7083,0.6447,1,1,1,1,0
NCRB-SYNTH-110912,High Court,Sec 482 CrPC (Quashing),4,5,42,1,0,1,1,1,0,1,1,1,0.826,1,241,1,1,1,1,1,1,1,0.7913,190,13.1489,34.96,1,1,1,1673243.37,0.1703,1,10,0.1402,0.0585,3,1,1,1,1
NCRB-SYNTH-110919,High Court,Sec 439 CrPC (Regular Bail),1,13,38,1,0,1,1,1,0,1,1,1,0.6123,1,246,0,0,1,1,1,1,1,0.821,216,13.1904,32.45,1,1,1,1171175.36,0.0895,1,45,0.2606,0.0681,4,1,1,1,0
NCRB-SYNTH-110922,Supreme Court,Sec 439 CrPC (Regular Bail),1,16,71,1,1,1,1,1,0,1,1,1,0.7759,1,270,1,1,1,1,1,1,1,0.6493,159,10.9164,85.5,1,1,1,446531.59,0.0285,1,6,0.0667,0.0343,3,1,1,1,1
NCRB-SYNTH-110929,Supreme Court,Sec 439 CrPC (Regular Bail),21,12,75,1,0,1,1,1,0,1,1,1,0.9672,1,264,1,1,1,1,1,1,1,0.6766,387,5.8702,71.19,1,1,1,1166244.68,0.0709,1,5,0.2356,0.1315,3,1,1,1,1
NCRB-SYNTH-110941,High Court,Sec 439 CrPC (Regular Bail),7,9,17,1,0,1,1,1,1,1,1,1,0.7934,1,118,1,1,1,1,1,1,1,0.5407,409,6.3702,52.01,1,1,1,51193.74,0.0861,1,11,0.1048,0.0422,3,1,1,1,1
NCRB-SYNTH-110942,High Court,Sec 439 CrPC (Regular Bail),1,4,52,1,0,1,1,1,1,1,1,1,0.7426,1,192,1,1,1,1,1,1,1,0.3875,436,10.0462,19.92,1,1,1,2162052.08,0.1116,1,6,0.2286,0.1175,3,1,1,1,1
NCRB-SYNTH-110946,High Court,Sec 482 CrPC (Quashing),1,14,56,1,0,1,1,1,1,1,1,1,0.5343,1,283,1,1,1,1,1,1,1,0.7792,250,9.1205,24.78,1,1,1,455098.05,0.1378,1,4,0.1809,0.1124,3,1,1,0,0
NCRB-SYNTH-110959,Trial Court,Sec 482 CrPC (Quashing),1,11,21,1,0,1,1,1,1,1,1,1,0.3923,1,292,1,1,1,1,1,1,1,0.6166,259,4.2337,88.83,1,1,1,1774698.85,0.0693,1,11,0.136,0.0547,3,1,1,1,0
NCRB-SYNTH-110968,High Court,Writ Petition (Detention),1,16,49,0,0,1,1,1,0,1,1,1,0.6883,1,200,1,1,1,1,1,1,1,0.7994,321,10.5767,71.24,1,1,1,1398190.61,0.1895,1,25,0.2154,0.0661,4,1,1,1,1
NCRB-SYNTH-110969,Trial Court,Sec 439 CrPC (Regular Bail),1,20,14,1,0,1,1,1,1,1,1,1,0.8555,1,175,1,1,1,1,1,1,1,0.8347,232,11.5781,51.85,1,1,1,2368062.77,0.1258,1,19,0.2757,0.092,4,1,1,1,1
NCRB-SYNTH-110974,Supreme Court,Sec 439 CrPC (Regular Bail),2,3,65,1,0,1,1,1,0,1,1,1,0.844,1,282,1,1,1,1,1,1,1,0.6803,454,5.8073,82.43,1,1,1,1876878.03,0.0964,1,2,0.743,0.6763,1,1,1,1,1
NCRB-SYNTH-110980,High Court,Writ Petition (Detention),1,9,66,1,0,1,1,1,0,1,1,1,0.6594,1,211,0,0,1,1,1,1,1,0.51,373,7.2139,51.55,1,1,1,783884.15,0.0261,1,8,0.1535,0.0699,3,1,1,1,0
NCRB-SYNTH-110981,High Court,Sec 482 CrPC (Quashing),4,14,10,1,1,1,1,1,1,1,1,1,0.6942,1,273,1,1,1,1,1,1,1,0.7985,189,10.9922,30.17,1,1,1,468250.27,0.1851,1,7,0.2189,0.1053,3,1,1,1,1
NCRB-SYNTH-110982,High Court,Sec 482 CrPC (Quashing),7,11,42,1,1,1,1,1,0,1,1,1,0.8274,1,294,0,0,1,1,1,1,1,0.7378,352,6.4218,42.33,1,1,1,1475630.3,0.1873,1,4,0.0684,0.0425,3,1,1,1,0
NCRB-SYNTH-110990,High Court,Sec 439 CrPC (Regular Bail),1,13,69,1,0,1,1,1,0,1,1,1,0.742,1,152,1,1,1,1,1,1,1,1.0,217,8.7759,74.54,1,1,1,549330.24,0.0729,1,11,0.246,0.099,3,1,1,1,1
NCRB-SYNTH-110991,High Court,Sec 439 CrPC (Regular Bail),1,5,43,1,0,1,1,1,0,1,1,1,0.9009,1,217,1,1,1,1,1,1,1,0.5383,189,10.2545,69.5,1,1,1,348525.25,0.0677,1,6,0.0649,0.0334,3,1,1,1,1
NCRB-SYNTH-110992,High Court,Sec 439 CrPC (Regular Bail),1,15,42,1,1,1,1,1,0,1,1,1,0.9063,1,205,1,1,1,1,1,1,1,0.6051,419,5.4725,66.1,1,1,1,306723.56,0.0765,1,2,0.9258,0.8427,1,1,1,1,1
NCRB-SYNTH-110998,High Court,Writ Petition (Detention),1,23,65,1,1,1,1,1,0,1,1,1,0.7638,1,184,1,1,1,1,1,1,1,0.6051,388,4.9292,81.64,1,1,1,1435502.04,0.0675,1,10,0.0766,0.0319,3,1,1,1,1
NCRB-SYNTH-111000,Supreme Court,Sec 439 CrPC (Regular Bail),1,20,30,1,0,1,1,1,1,1,1,1,0.8406,1,266,1,1,1,1,1,1,1,0.887,222,5.2867,64.3,1,1,1,249717.34,0.122,1,2,0.5578,0.5078,1,1,1,1,1
NCRB-SYNTH-111003,Supreme Court,Sec 482 CrPC (Quashing),1,5,77,1,0,1,1,1,0,1,1,1,0.6488,1,143,0,0,1,1,1,1,1,0.6485,462,13.1919,76.52,1,1,1,637919.95,0.1059,1,8,0.1148,0.0522,3,1,1,1,0
NCRB-SYNTH-111007,High Court,Sec 439 CrPC (Regular Bail),1,24,13,1,0,1,1,1,1,1,1,1,0.4166,1,151,0,0,1,1,1,1,1,0.5963,281,10.7718,87.55,1,1,1,415941.88,0.1744,1,7,0.0922,0.0444,3,1,1,1,0
NCRB-SYNTH-111009,Trial Court,Writ Petition (Detention),1,11,58,1,1,1,1,1,0,1,1,1,0.5695,1,260,1,1,1,1,1,1,1,0.8251,152,11.3585,87.99,1,1,1,2147619.14,0.0651,1,39,0.1303,0.0353,4,1,1,1,0
NCRB-SYNTH-111012,High Court,Writ Petition (Detention),1,15,20,1,0,1,1,1,0,1,1,1,0.5617,1,164,1,1,1,1,1,1,1,0.6477,432,7.9401,61.54,1,1,1,731066.45,0.1931,1,9,0.0807,0.035,3,1,1,1,0
NCRB-SYNTH-111017,Supreme Court,Writ Petition (Detention),4,13,14,1,0,1,1,1,0,1,1,1,0.7557,1,144,1,1,1,1,1,1,1,0.7029,351,9.7942,24.81,1,1,1,1060278.48,0.1744,1,4,0.2136,0.1327,3,1,1,0,1
