case_reference_id,court_level,case_type,number_of_cases_alleged,number_of_accused,victim_count,cross_state_indicator,cross_border_indicator,cybercrime_indicator,financial_fraud_indicator,organized_operation_indicator,repeat_offender_indicator,social_engineering_indicator,ipc_420,ipc_468_471,ipc_120b_or_34,evidence_completeness_score,charge_sheet_filed,custody_duration_days,statutory_cert_present,chain_of_custody_complete,fake_call_center_indicator,bulk_corporate_sim_indicator,forged_company_indicator,voip_calling_indicator,vishing_indicator,night_call_ratio,call_burst_frequency,imei_sim_swap_ratio,avg_call_duration_sec,multiple_calling_numbers_indicator,it_act_66d,unauthorized_transfer_amount_inr,amount_credited_to_accused_ratio,account_frozen_indicator,is_fund_transit_velocity_applicable,fund_transit_velocity_minutes,fraudulent_website_count,payment_gateway_count,linked_beneficiary_account_count,card_credential_harvesting_indicator,it_act_66c,victim_identification_success,test_identification_parade_validity,reasonable_doubt_identity_gap,network_degree,network_betweenness,topological_kingpin_score,label_entity_role,label_high_risk_cyber_syndicate,label_public_order_vs_law_and_order,label_bail_or_custody_relief,label_conviction_outcome
NCRB-SYNTH-110015,High Court,Sec 439 CrPC (Regular Bail),1,15,92,1,0,1,1,1,0,1,1,1,1,0.9014,1,51,1,1,1,1,1,1,1,0.5459,51,5.3243,193.12,1,1,992257.37,0.0065,1,1,10.47,5,4,10,0,1,1,1,0,4,0.1726,0.1073,3,1,1,1,1
NCRB-SYNTH-110052,Trial Court,Trial Judgment,45,17,75,1,0,1,1,1,0,1,1,1,1,0.8609,1,38,0,0,1,1,1,1,1,0.5248,73,3.7032,73.54,1,1,523262.49,0.0563,1,1,20.34,3,4,2,1,1,1,1,0,2,0.6331,0.5763,1,1,1,0,0
NCRB-SYNTH-110054,High Court,Writ Petition (Detention),1,5,29,1,0,1,1,1,1,1,1,1,1,0.4597,1,149,1,0,1,1,0,1,1,0.5714,56,7.2566,143.15,1,1,2297916.47,0.0687,0,1,5.97,4,4,3,1,1,1,1,0,21,0.283,0.0916,4,1,1,0,0
NCRB-SYNTH-110055,Trial Court,Sec 439 CrPC (Regular Bail),1,11,82,1,0,1,1,1,0,1,1,1,1,0.6702,1,45,1,0,1,1,1,1,1,0.606,41,4.9942,160.32,1,1,1446045.99,0.0571,1,1,3.03,2,3,4,1,1,1,1,0,6,0.1721,0.0884,5,1,1,1,1
NCRB-SYNTH-110056,Trial Court,Sec 439 CrPC (Regular Bail),4,9,69,1,0,1,1,1,0,1,1,1,1,0.9352,1,164,1,1,1,1,1,1,1,0.3653,125,7.3661,132.17,1,1,771047.11,0.1485,1,1,1.68,2,4,4,1,1,0,0,1,16,0.2015,0.0711,4,1,1,0,1
NCRB-SYNTH-110057,High Court,Sec 439 CrPC (Regular Bail),7,25,24,1,0,1,1,1,1,1,1,1,1,0.6437,1,50,1,0,1,1,1,1,1,0.5661,80,7.7523,101.07,1,1,2323207.38,0.0647,0,1,1.28,2,3,3,1,1,1,1,0,1,0.7682,1.1082,1,1,1,0,1
NCRB-SYNTH-110059,High Court,Sec 482 CrPC (Quashing),7,6,53,1,0,1,1,1,1,1,1,1,1,0.9416,1,99,1,1,1,1,1,1,1,0.5429,125,6.4914,148.22,1,1,3121695.83,0.0888,0,1,1.51,5,2,4,1,1,1,1,0,11,0.1375,0.0553,3,1,1,0,1
NCRB-SYNTH-110069,High Court,Sec 439 CrPC (Regular Bail),1,22,77,1,0,1,1,1,0,1,1,1,1,0.5889,1,79,0,1,1,0,0,1,1,0.7217,78,8.0062,239.09,1,1,4467316.82,0.0756,1,1,7.7,5,3,9,1,1,1,1,0,5,0.2061,0.115,5,1,1,0,0
NCRB-SYNTH-110078,High Court,Sec 439 CrPC (Regular Bail),1,16,99,1,0,1,1,1,1,1,1,1,1,0.6418,1,147,1,1,1,0,1,1,1,0.6765,54,4.857,143.5,1,1,1234692.68,0.158,0,1,2.31,5,2,4,0,1,1,1,0,4,0.1426,0.0886,5,1,1,0,1
NCRB-SYNTH-110084,High Court,Sec 482 CrPC (Quashing),4,3,89,1,0,1,1,1,0,1,1,1,1,0.8468,1,87,1,1,1,1,0,1,1,0.674,66,3.6423,185.31,1,1,720177.16,0.1169,0,1,2.47,3,1,4,1,1,0,0,1,6,0.1919,0.0986,3,1,1,0,1
NCRB-SYNTH-110088,Supreme Court,Sec 439 CrPC (Regular Bail),1,12,81,1,0,1,1,1,1,1,1,1,1,0.7701,0,157,1,1,1,1,0,1,1,0.8019,147,4.0827,81.43,1,1,3942895.1,0.1231,1,1,6.01,4,1,7,1,1,1,1,0,36,0.1891,0.0524,4,1,1,0,1
NCRB-SYNTH-110093,Trial Court,Sec 439 CrPC (Regular Bail),4,25,51,1,0,1,1,1,0,1,1,1,1,0.6907,1,21,1,1,1,1,1,1,1,0.6419,126,5.5811,224.94,1,1,3072111.23,0.0777,0,1,11.97,4,4,3,1,1,1,1,0,22,0.0919,0.0293,4,1,1,0,1
NCRB-SYNTH-110096,High Court,Sec 439 CrPC (Regular Bail),4,19,65,1,0,1,1,1,0,1,1,1,1,0.7932,1,35,1,0,1,0,0,1,1,0.7661,92,3.5868,103.55,1,1,744865.33,0.0867,1,1,9.23,1,2,5,1,1,0,0,1,2,0.8491,0.7729,1,1,1,0,1
NCRB-SYNTH-110108,Trial Court,Sec 439 CrPC (Regular Bail),2,25,100,1,0,1,1,1,0,1,1,1,1,0.7923,1,159,0,1,1,1,1,0,1,0.6329,97,3.727,296.93,1,1,4172848.85,0.1045,1,1,58.88,4,1,10,0,1,0,0,1,4,0.1178,0.0732,3,1,1,0,0
NCRB-SYNTH-110114,Trial Court,Sec 439 CrPC (Regular Bail),1,4,24,0,0,1,1,1,1,1,1,1,1,0.7568,1,17,1,1,1,1,1,1,1,0.5232,80,8.0503,247.76,1,1,3064820.63,0.1935,1,1,6.1,5,2,3,1,1,0,0,1,1,0.5572,0.8038,1,1,1,0,1
NCRB-SYNTH-110127,Trial Court,Sec 439 CrPC (Regular Bail),1,21,19,1,0,1,1,1,0,1,1,1,1,0.9173,1,154,1,1,1,0,1,1,1,0.5897,94,6.441,271.03,1,1,4001863.55,0.1897,1,1,4.97,1,1,4,1,1,0,0,1,7,0.1909,0.0918,5,1,1,0,1
NCRB-SYNTH-110134,High Court,Sec 439 CrPC (Regular Bail),4,7,13,1,0,1,1,1,1,1,1,1,1,0.8243,1,167,1,1,1,1,1,1,1,0.4923,67,5.1947,149.4,1,1,2907961.18,0.1422,0,1,18.12,5,2,4,1,1,1,1,0,45,0.3185,0.0832,4,1,1,1,1
NCRB-SYNTH-110142,High Court,Sec 439 CrPC (Regular Bail),1,13,48,1,0,1,1,1,0,1,1,1,1,0.9168,0,176,0,1,1,1,1,0,1,0.9269,93,5.1122,209.12,1,1,3127742.88,0.1242,1,1,3.29,1,1,2,1,1,1,1,0,8,0.1727,0.0786,3,1,1,0,0
NCRB-SYNTH-110144,High Court,Writ Petition (Detention),21,20,19,1,0,1,1,1,0,1,1,1,1,0.6578,1,111,0,0,1,1,0,0,1,0.9308,128,6.3585,81.05,1,1,3123263.29,0.1464,1,1,30.73,2,3,7,0,1,1,1,0,5,0.235,0.1312,5,1,1,0,0
NCRB-SYNTH-110148,Trial Court,Trial Judgment,1,8,16,1,0,1,1,1,0,1,1,1,1,0.4383,1,163,1,1,1,1,1,1,1,0.5657,45,5.0902,120.0,1,1,2491386.71,0.012,1,1,3.41,5,2,4,1,1,0,0,1,10,0.2024,0.0844,3,1,1,1,0
NCRB-SYNTH-110150,High Court,Writ Petition (Detention),2,9,31,0,0,1,1,1,0,1,1,1,1,0.5262,1,86,1,1,1,1,1,1,1,0.6366,101,3.1507,253.24,1,1,3754834.79,0.1943,1,1,13.76,4,1,8,0,1,1,1,0,37,0.1166,0.032,4,1,1,1,0
NCRB-SYNTH-110156,Trial Court,Sec 439 CrPC (Regular Bail),4,21,29,1,0,1,1,1,0,1,1,1,1,0.4472,1,175,1,1,1,1,0,1,1,0.8724,125,4.7831,181.44,1,1,3499648.65,0.1358,0,1,3.62,3,1,10,1,1,1,1,0,9,0.1735,0.0754,5,1,1,0,0
NCRB-SYNTH-110163,Trial Court,Sec 439 CrPC (Regular Bail),27,19,68,1,0,1,1,1,1,1,1,1,1,0.6062,0,107,1,1,1,1,1,0,1,0.7531,59,4.2686,252.95,1,1,4333421.6,0.0362,1,1,3.08,2,3,10,0,1,1,1,0,8,0.2041,0.0929,5,1,1,0,1
NCRB-SYNTH-110164,High Court,Trial Judgment,4,21,16,1,0,1,1,1,0,1,1,1,1,0.8455,1,106,1,1,1,0,0,1,1,0.6258,97,3.9038,172.51,1,1,3087830.41,0.0947,1,1,3.64,1,3,9,1,1,0,0,1,11,0.2412,0.0971,5,1,1,0,1
NCRB-SYNTH-110167,Trial Court,Sec 439 CrPC (Regular Bail),1,14,54,0,0,1,1,1,0,1,1,1,1,0.9072,1,96,1,0,1,1,1,1,1,0.5104,76,4.9663,183.77,1,1,3192280.23,0.0234,1,1,1.71,2,1,3,1,1,1,1,0,9,0.0888,0.0386,5,1,1,1,1
NCRB-SYNTH-110169,High Court,Sec 439 CrPC (Regular Bail),2,9,76,1,0,1,1,1,0,1,1,1,1,0.498,1,66,0,0,1,1,1,1,1,0.8058,75,6.2609,272.49,1,1,1747978.04,0.0702,0,1,10.35,2,3,2,1,1,1,1,0,5,0.1769,0.0987,5,1,1,0,0
NCRB-SYNTH-110170,Trial Court,Sec 482 CrPC (Quashing),1,14,15,0,0,1,1,1,1,1,1,1,1,0.8075,1,23,1,1,1,1,0,0,1,0.6455,104,6.6143,261.48,1,1,2063506.51,0.1862,0,1,16.86,3,3,7,1,1,1,1,0,7,0.0994,0.0478,5,1,1,1,1
NCRB-SYNTH-110171,Trial Court,Sec 482 CrPC (Quashing),1,19,87,1,0,1,1,1,1,1,1,1,1,0.4854,1,61,1,1,1,1,1,1,1,0.7902,146,3.0476,132.89,1,1,326620.12,0.0507,1,1,41.22,5,4,9,1,1,1,1,0,9,0.1405,0.061,3,1,1,0,0
NCRB-SYNTH-110173,High Court,Sec 439 CrPC (Regular Bail),7,17,27,1,0,1,1,1,1,1,1,1,1,0.4827,1,131,1,1,1,0,1,1,1,0.7607,120,4.4051,204.62,1,1,3564668.74,0.0016,1,1,11.56,4,1,6,1,1,0,0,1,4,0.2499,0.1553,5,1,1,0,0
NCRB-SYNTH-110178,Trial Court,Trial Judgment,1,3,19,1,0,1,1,1,1,1,1,1,1,0.8466,1,167,1,1,1,1,1,1,1,0.6709,141,7.3247,220.38,1,1,1312807.57,0.1766,1,1,10.3,1,4,10,1,1,1,1,0,10,0.0735,0.0307,5,1,1,0,1
NCRB-SYNTH-110182,Trial Court,Sec 439 CrPC (Regular Bail),7,22,24,0,0,1,1,1,1,1,1,1,1,0.857,0,127,1,1,1,1,1,1,1,0.858,65,8.0091,120.39,1,1,4004843.89,0.1466,1,1,10.72,1,2,4,1,1,0,0,1,1,0.4402,0.6351,1,1,1,1,1
NCRB-SYNTH-110183,Trial Court,Trial Judgment,1,19,93,1,0,1,1,1,1,1,1,1,1,0.5603,1,42,1,1,1,0,0,0,1,0.6955,111,5.9473,78.39,1,1,2800021.58,0.1285,0,1,10.46,2,4,7,0,1,1,1,0,8,0.1786,0.0813,5,1,1,1,0
NCRB-SYNTH-110184,High Court,Sec 439 CrPC (Regular Bail),1,18,82,1,0,1,1,1,0,1,1,1,1,0.6961,1,119,0,0,1,1,1,1,1,0.6346,56,6.4189,217.98,1,1,4471338.43,0.1882,1,1,32.85,5,2,2,1,1,0,0,1,10,0.1346,0.0561,5,1,1,0,0
NCRB-SYNTH-110186,Supreme Court,Sec 439 CrPC (Regular Bail),2,16,14,1,0,1,1,1,1,1,1,1,1,0.4543,1,175,1,1,1,1,1,1,1,0.3281,109,6.91,198.51,1,1,1494787.46,0.0407,1,1,16.06,1,2,6,1,1,1,1,0,4,0.0507,0.0315,5,1,1,0,0
NCRB-SYNTH-110201,High Court,Sec 439 CrPC (Regular Bail),7,19,53,1,0,1,1,1,0,1,1,1,1,0.5795,1,102,0,0,1,0,0,1,1,0.5929,59,5.9129,294.9,1,1,1600164.22,0.122,1,1,17.71,4,2,8,1,1,1,1,0,6,0.214,0.11,5,1,1,0,0
NCRB-SYNTH-110219,Supreme Court,Sec 439 CrPC (Regular Bail),1,20,37,1,0,1,1,1,1,1,1,1,1,0.7843,1,165,1,0,1,1,1,0,1,0.5842,94,5.487,205.6,1,1,1402614.84,0.0894,0,1,10.31,3,2,7,1,1,1,1,0,10,0.1185,0.0494,5,1,1,1,1
NCRB-SYNTH-110226,High Court,Sec 482 CrPC (Quashing),45,3,82,1,0,1,1,1,0,1,1,1,1,0.5853,0,125,0,0,1,1,0,1,1,0.5564,69,6.6845,129.26,1,1,2030671.94,0.0548,0,1,4.66,1,1,7,1,1,1,1,0,1,0.5388,0.7774,1,1,1,0,0
NCRB-SYNTH-110231,High Court,Trial Judgment,2,8,41,1,0,1,1,1,0,1,1,1,1,0.9064,0,107,1,1,1,1,1,0,1,0.5466,139,6.6413,186.48,1,1,1472390.12,0.0957,0,1,2.67,5,2,8,1,1,1,1,0,1,0.8856,1.2776,1,1,1,1,1
NCRB-SYNTH-110234,High Court,Trial Judgment,1,9,26,1,0,1,1,1,0,1,1,1,1,0.8655,1,109,1,1,1,1,1,1,1,0.6695,63,7.1413,294.36,1,1,3868551.22,0.1511,0,1,15.87,2,4,3,1,1,1,1,0,10,0.1983,0.0827,3,1,1,1,1
NCRB-SYNTH-110241,High Court,Sec 439 CrPC (Regular Bail),2,3,9,1,0,1,1,1,0,1,1,1,1,0.5557,1,95,1,1,1,1,1,0,1,0.7941,119,4.3984,173.37,1,1,2780134.54,0.1001,0,1,24.14,5,4,5,1,1,0,0,1,7,0.1581,0.076,3,1,1,0,0
NCRB-SYNTH-110243,Trial Court,Sec 482 CrPC (Quashing),1,23,95,1,0,1,1,1,0,1,1,1,1,0.4334,1,157,1,1,1,1,1,1,1,0.545,111,5.0536,125.69,1,1,1432961.62,0.0687,1,1,4.08,3,1,5,1,1,1,1,0,13,0.2705,0.1025,4,1,1,0,0
NCRB-SYNTH-110254,High Court,Sec 482 CrPC (Quashing),2,12,86,1,0,1,1,1,0,1,1,1,1,0.6503,1,25,1,0,1,1,1,1,1,0.8493,47,4.1608,123.92,1,1,2677751.28,0.02,1,1,3.65,1,4,4,0,1,1,1,0,6,0.13,0.0668,3,1,1,0,1
NCRB-SYNTH-110258,Trial Court,Trial Judgment,15,19,81,1,0,1,1,1,0,1,1,1,1,0.5458,1,91,1,1,1,1,1,0,1,0.6398,104,6.6196,69.83,1,1,1573192.7,0.0074,0,1,5.33,2,1,2,0,1,1,1,0,8,0.1644,0.0748,3,1,1,0,0
NCRB-SYNTH-110267,Trial Court,Writ Petition (Detention),7,13,81,0,0,1,1,1,1,1,1,1,1,0.7932,1,172,0,1,1,0,0,1,1,0.5957,88,4.8428,84.97,1,1,749004.69,0.0591,1,1,5.05,5,4,8,1,1,1,1,0,4,0.203,0.1262,5,1,1,0,0
NCRB-SYNTH-110268,High Court,Sec 439 CrPC (Regular Bail),1,3,16,1,0,1,1,1,1,1,1,1,1,0.6534,1,171,1,1,1,1,1,1,1,0.7709,63,6.9766,179.99,1,1,3145526.54,0.0676,1,1,6.62,2,3,8,1,1,1,1,0,19,0.0953,0.0318,4,1,1,1,1
NCRB-SYNTH-110270,Trial Court,Sec 439 CrPC (Regular Bail),7,15,36,1,0,1,1,1,0,1,1,1,1,0.7889,1,145,1,1,1,1,1,1,1,0.687,119,3.9886,106.36,1,1,4470771.31,0.0106,1,1,1.4,2,1,3,1,1,1,1,0,11,0.1041,0.0419,3,1,1,1,1
NCRB-SYNTH-110271,Supreme Court,Sec 439 CrPC (Regular Bail),7,22,62,1,0,1,1,1,0,1,1,1,1,0.8871,1,32,1,0,1,0,1,1,1,0.6723,150,4.1434,283.46,1,1,1949405.12,0.1239,0,1,5.06,2,4,10,1,1,1,1,0,33,0.2431,0.0689,4,1,1,0,1
NCRB-SYNTH-110272,High Court,Sec 439 CrPC (Regular Bail),1,4,75,0,0,1,1,1,0,1,1,1,1,0.6701,1,15,1,1,1,1,1,1,1,0.5838,106,4.3422,211.49,1,1,3272803.99,0.1307,0,1,25.32,3,3,10,1,1,1,1,0,44,0.2487,0.0653,4,1,1,0,1
NCRB-SYNTH-110276,Trial Court,Writ Petition (Detention),4,3,74,1,0,1,1,1,0,1,1,1,1,0.7983,1,114,1,1,1,0,1,1,1,0.6136,66,4.6949,278.71,1,1,1552117.81,0.1519,0,1,22.53,1,1,4,1,1,1,1,0,5,0.1576,0.088,5,1,1,0,1
NCRB-SYNTH-110279,High Court,Sec 439 CrPC (Regular Bail),1,14,10,1,0,1,1,1,0,1,1,1,1,0.6424,1,117,1,1,1,1,1,0,1,1.0,81,3.3466,82.95,1,1,482665.78,0.1751,1,1,6.78,5,4,3,1,1,1,1,0,9,0.1156,0.0502,5,1,1,0,1
NCRB-SYNTH-110280,High Court,Trial Judgment,7,13,67,1,0,1,1,1,0,1,1,1,1,0.5574,1,37,1,0,1,1,1,1,1,0.7441,140,3.504,177.83,1,1,2913416.07,0.1669,0,1,1.23,1,3,7,1,1,1,1,0,9,0.0826,0.0359,5,1,1,1,0
NCRB-SYNTH-110281,Trial Court,Sec 439 CrPC (Regular Bail),4,3,29,1,0,1,1,1,0,1,1,1,1,0.6887,1,42,1,1,1,1,0,1,1,0.7745,85,7.5637,299.97,1,1,1814990.13,0.1539,0,1,15.5,5,3,3,1,1,0,0,1,6,0.2022,0.1039,5,1,1,0,1
NCRB-SYNTH-110282,High Court,Sec 439 CrPC (Regular Bail),15,16,95,1,0,1,1,1,1,1,1,1,1,0.6089,1,76,1,1,1,1,1,0,1,0.7034,97,4.0213,169.15,1,1,2581409.14,0.041,0,1,2.38,5,2,10,1,1,1,1,0,8,0.1356,0.0617,3,1,1,0,1
NCRB-SYNTH-110287,High Court,Sec 439 CrPC (Regular Bail),7,20,87,1,0,1,1,1,0,1,1,1,1,0.7786,1,148,0,1,1,0,1,0,1,0.5132,49,7.9759,155.65,1,1,3385248.62,0.0352,1,1,27.46,1,3,4,1,1,1,1,0,11,0.0938,0.0378,5,1,1,0,0
NCRB-SYNTH-110291,Trial Court,Writ Petition (Detention),2,5,77,1,0,1,1,1,1,1,1,1,1,0.6532,1,161,1,1,1,1,1,0,1,0.6951,63,4.4982,181.84,1,1,2253934.02,0.0991,0,1,42.59,4,1,6,1,1,0,0,1,3,0.7158,0.5163,1,1,1,0,1
NCRB-SYNTH-110295,Trial Court,Sec 482 CrPC (Quashing),1,8,54,1,0,1,1,1,0,1,1,1,1,0.413,1,85,1,1,1,1,1,0,1,0.6843,125,6.3857,191.93,1,1,2977943.53,0.1831,1,1,3.68,5,4,2,1,1,1,1,0,7,0.1671,0.0804,3,1,1,0,0
NCRB-SYNTH-110298,Trial Court,Sec 439 CrPC (Regular Bail),7,23,44,0,0,1,1,1,1,1,1,1,1,0.4832,1,123,1,1,1,1,1,1,1,0.7372,133,3.2244,196.04,1,1,1545452.4,0.1642,1,1,24.05,5,1,4,1,1,1,1,0,1,0.9117,1.3153,1,1,1,0,0
NCRB-SYNTH-110316,Trial Court,Sec 439 CrPC (Regular Bail),1,6,14,1,0,1,1,1,0,1,1,1,1,0.8002,1,89,0,0,1,1,0,0,1,0.6699,101,6.8771,268.18,1,1,2638009.91,0.189,1,1,1.15,3,1,9,1,1,1,1,0,2,0.5267,0.4794,1,1,1,1,0
NCRB-SYNTH-110317,Trial Court,Sec 439 CrPC (Regular Bail),1,25,53,1,0,1,1,1,0,1,1,1,1,0.8677,1,96,1,1,1,1,1,1,1,0.6302,125,4.7962,138.26,1,1,1614804.16,0.1466,0,1,4.56,5,1,4,1,1,1,1,0,38,0.2717,0.0742,4,1,1,1,1
NCRB-SYNTH-110327,High Court,Sec 439 CrPC (Regular Bail),2,21,50,1,0,1,1,1,0,1,1,1,1,0.5794,1,91,1,1,1,1,1,1,1,0.6781,92,7.1005,153.3,1,1,3645650.52,0.0708,1,1,21.02,4,2,2,1,1,1,1,0,10,0.2289,0.0954,5,1,1,1,0
NCRB-SYNTH-110329,Trial Court,Writ Petition (Detention),2,25,44,1,0,1,1,1,0,1,1,1,1,0.5369,1,30,0,1,1,0,1,1,1,0.5648,77,3.9676,130.71,1,1,2947168.18,0.1629,0,1,7.84,2,4,8,1,1,0,0,1,9,0.1896,0.0823,5,1,1,1,0
NCRB-SYNTH-110338,High Court,Sec 439 CrPC (Regular Bail),1,9,21,1,0,1,1,1,0,1,1,1,1,0.4497,1,65,1,1,1,1,1,1,1,0.5372,122,7.653,185.18,1,1,2720279.97,0.0619,0,1,13.67,2,4,10,1,1,1,1,0,10,0.0953,0.0398,5,1,1,1,0
NCRB-SYNTH-110339,Trial Court,Writ Petition (Detention),1,15,86,1,0,1,1,1,0,1,1,1,1,0.5429,1,147,1,1,1,1,1,0,1,0.677,73,7.8194,281.38,1,1,4312990.46,0.038,0,1,3.08,5,3,2,0,1,0,0,1,4,0.1232,0.0766,5,1,1,0,0
NCRB-SYNTH-110346,Trial Court,Writ Petition (Detention),1,5,77,1,0,1,1,1,1,1,1,1,1,0.5017,0,167,1,0,1,0,0,0,1,0.7282,104,4.2353,293.77,1,1,283942.9,0.0011,0,1,29.63,4,3,9,1,1,1,1,0,10,0.181,0.0755,3,1,1,0,0
NCRB-SYNTH-110347,High Court,Sec 439 CrPC (Regular Bail),1,7,69,0,0,1,1,1,1,1,1,1,1,0.6485,1,111,0,0,1,1,1,1,1,1.0,96,6.2449,99.16,1,1,3293364.46,0.0474,1,1,24.31,2,3,5,1,1,0,0,1,4,0.1359,0.0845,3,1,1,0,0
NCRB-SYNTH-110349,High Court,Sec 439 CrPC (Regular Bail),1,25,74,1,0,1,1,1,0,1,1,1,1,0.8367,0,78,0,1,1,0,1,1,1,0.7499,82,4.3899,140.96,1,1,3417809.46,0.0144,1,1,3.13,4,1,8,0,1,1,1,0,19,0.2892,0.0965,4,1,1,1,0
NCRB-SYNTH-110350,High Court,Sec 482 CrPC (Quashing),4,5,42,1,0,1,1,1,0,1,1,1,1,0.9226,0,48,1,0,1,1,1,0,1,0.6414,149,4.0509,163.02,1,1,813783.14,0.1629,0,1,6.63,5,1,7,1,1,1,1,0,7,0.2294,0.1103,5,1,1,1,1
NCRB-SYNTH-110355,Trial Court,Sec 439 CrPC (Regular Bail),4,25,77,1,0,1,1,1,1,1,1,1,1,0.502,1,61,1,1,1,1,0,1,1,0.7456,116,6.6268,172.94,1,1,3190498.12,0.1277,1,1,3.35,1,3,7,1,1,1,1,0,10,0.0595,0.0248,3,1,1,0,0
NCRB-SYNTH-110358,High Court,Sec 439 CrPC (Regular Bail),2,7,57,1,0,1,1,1,1,1,1,1,1,0.5022,1,101,0,0,1,1,1,0,1,0.5955,69,7.3725,132.03,1,1,3826621.36,0.0437,1,1,17.44,5,1,9,1,1,1,1,0,2,0.5968,0.5432,1,1,1,0,0
NCRB-SYNTH-110366,Trial Court,Sec 482 CrPC (Quashing),15,15,22,0,0,1,1,1,0,1,1,1,1,0.5951,1,88,1,1,1,1,0,1,1,0.7413,70,3.1265,152.15,1,1,3333894.08,0.0677,1,1,23.67,3,3,7,1,1,0,0,1,10,0.1066,0.0445,5,1,1,0,0
NCRB-SYNTH-110368,Trial Court,Sec 439 CrPC (Regular Bail),2,16,39,0,1,1,1,1,1,1,1,1,1,0.907,1,98,1,0,1,1,0,1,1,0.7327,57,4.3794,71.38,1,1,1755994.41,0.002,1,1,18.08,2,4,3,0,1,1,1,0,43,0.1942,0.0513,4,1,1,0,1
NCRB-SYNTH-110371,Trial Court,Trial Judgment,1,6,48,1,0,1,1,1,1,1,1,1,1,0.6898,1,86,1,1,1,1,1,1,1,0.7034,112,7.7669,165.57,1,1,1665038.82,0.0738,1,1,4.36,2,1,7,1,1,0,0,1,6,0.1217,0.0625,5,1,1,0,1
NCRB-SYNTH-110373,High Court,Sec 439 CrPC (Regular Bail),4,23,75,1,0,1,1,1,1,1,1,1,1,0.5013,1,86,1,1,1,1,1,0,1,0.6588,125,7.6267,186.34,1,1,1567623.23,0.0773,1,1,2.66,1,4,9,1,1,1,1,0,4,0.0923,0.0573,5,1,1,0,0
NCRB-SYNTH-110374,Trial Court,Sec 482 CrPC (Quashing),1,4,43,1,0,1,1,1,0,1,1,1,1,0.8803,1,83,1,1,1,0,1,0,1,0.5677,47,3.3421,88.0,1,1,1360387.88,0.1583,0,1,22.97,3,3,7,1,1,0,0,1,25,0.2274,0.0698,4,1,1,0,1
NCRB-SYNTH-110376,High Court,Sec 439 CrPC (Regular Bail),1,18,15,1,0,1,1,1,0,1,1,1,1,0.5496,0,171,0,0,1,1,0,1,1,0.696,65,5.9572,159.15,1,1,2419382.86,0.1607,0,1,30.14,1,1,5,1,1,1,1,0,7,0.1247,0.06,3,1,1,0,0
NCRB-SYNTH-110378,High Court,Sec 439 CrPC (Regular Bail),4,7,14,0,0,1,1,1,0,1,1,1,1,0.628,1,156,1,1,1,1,0,0,1,0.7177,134,6.0762,267.81,1,1,2840004.74,0.1409,1,1,13.3,3,2,5,1,1,1,1,0,18,0.1958,0.0665,4,1,1,0,1
NCRB-SYNTH-110392,High Court,Writ Petition (Detention),2,17,100,1,0,1,1,1,0,1,1,1,1,0.7675,1,142,1,1,1,0,1,1,1,0.5613,79,7.0762,197.55,1,1,1705251.18,0.0638,0,1,23.8,3,4,6,1,1,1,1,0,5,0.1997,0.1114,3,1,1,1,1
NCRB-SYNTH-110394,Trial Court,Writ Petition (Detention),4,18,12,1,0,1,1,1,0,1,1,1,1,0.9419,1,83,1,0,1,1,1,1,1,0.5959,92,6.5227,134.68,1,1,2385125.53,0.13,0,1,32.1,2,4,5,1,1,1,1,0,7,0.21,0.101,3,1,1,0,1
NCRB-SYNTH-110397,Trial Court,Sec 482 CrPC (Quashing),2,23,25,1,0,1,1,1,1,1,1,1,1,0.4017,0,140,0,0,1,1,1,1,1,0.5411,138,6.8751,75.75,1,1,2441875.36,0.1574,1,1,1.22,3,4,9,1,1,0,0,1,8,0.1288,0.0586,3,1,1,0,0
NCRB-SYNTH-110399,Trial Court,Sec 482 CrPC (Quashing),1,22,84,1,0,1,1,1,0,1,1,1,1,0.6387,0,105,1,1,1,1,1,1,1,0.4924,61,4.6135,269.06,1,1,574065.38,0.0036,1,1,9.53,2,2,10,0,1,1,1,0,37,0.235,0.0646,4,1,1,0,1
NCRB-SYNTH-110400,Trial Court,Sec 482 CrPC (Quashing),1,12,93,1,0,1,1,1,1,1,1,1,1,0.9419,1,157,1,1,1,1,0,0,1,0.5493,68,3.5766,194.8,1,1,3559549.26,0.1115,0,1,5.63,5,3,3,1,1,0,0,1,6,0.1457,0.0749,5,1,1,1,1
NCRB-SYNTH-110419,High Court,Sec 439 CrPC (Regular Bail),2,25,27,1,0,1,1,1,0,1,1,1,1,0.7896,1,54,0,0,1,1,1,1,1,0.5929,139,3.9339,98.29,1,1,2005782.56,0.0488,0,1,29.94,4,4,4,1,1,1,1,0,8,0.0931,0.0424,5,1,1,1,0
NCRB-SYNTH-110422,High Court,Sec 439 CrPC (Regular Bail),1,10,77,1,0,1,1,1,0,1,1,1,1,0.7434,1,111,0,0,1,1,1,1,1,0.5505,88,5.9116,217.24,1,1,415770.12,0.0565,1,1,15.92,3,3,4,1,1,1,1,0,4,0.1041,0.0647,5,1,1,0,0
NCRB-SYNTH-110434,High Court,Sec 439 CrPC (Regular Bail),1,16,61,0,1,1,1,1,0,1,1,1,1,0.6779,1,132,0,0,1,1,1,0,1,1.0,112,3.3821,146.19,1,1,3923619.3,0.043,1,1,8.38,5,4,4,0,1,1,1,0,24,0.121,0.0376,4,1,1,1,0
