case_reference_id,court_level,case_type,number_of_cases_alleged,number_of_accused,victim_count,cross_state_indicator,cross_border_indicator,cybercrime_indicator,financial_fraud_indicator,organized_operation_indicator,repeat_offender_indicator,ipc_420,ipc_468_471,ipc_120b_or_34,evidence_completeness_score,charge_sheet_filed,custody_duration_days,statutory_cert_present,chain_of_custody_complete,night_call_ratio,call_burst_frequency,imei_sim_swap_ratio,avg_call_duration_sec,internet_banking_software_targeted,banking_password_compromised,unauthorized_transfer_amount_inr,amount_credited_to_accused_ratio,account_frozen_indicator,suspicious_credit_not_reported,bank_correction_request_absent,is_fund_transit_velocity_applicable,fund_transit_velocity_minutes,fan_in_count,linked_beneficiary_account_count,it_act_66,it_act_66c,reasonable_doubt_identity_gap,network_degree,network_betweenness,topological_kingpin_score,label_entity_role,label_high_risk_cyber_syndicate,label_public_order_vs_law_and_order,label_bail_or_custody_relief,label_conviction_outcome
NCRB-SYNTH-109647,Trial Court,Writ Petition (Detention),7,13,50,0,0,1,1,1,1,1,1,1,0.8495,0,23,0,0,0.1084,8,1.1695,105.81,1,1,7608052.89,0.8542,1,1,1,1,16.71,8,9,1,1,1,2,0.5504,0.501,1,1,1,0,1
NCRB-SYNTH-109660,Trial Court,Sec 439 CrPC (Regular Bail),2,4,77,1,0,1,1,1,0,1,1,1,0.7926,0,22,1,1,0.1318,6,1.2381,53.27,1,1,9535207.72,0.6589,1,1,1,1,6.16,19,5,1,1,1,43,0.2964,0.0783,4,1,1,0,1
NCRB-SYNTH-109666,High Court,Trial Judgment,7,18,41,1,0,1,1,1,0,1,1,1,0.9319,1,117,1,1,0.0515,4,1.0277,73.73,1,1,6945848.16,0.1845,1,1,1,1,14.9,4,5,1,1,1,40,0.0997,0.0268,4,1,1,0,1
NCRB-SYNTH-109669,Trial Court,Sec 439 CrPC (Regular Bail),2,14,58,1,0,1,1,1,1,1,1,1,0.76,1,26,1,1,0.1301,4,1.0675,161.82,1,1,2252967.53,0.1942,1,1,1,1,13.49,11,12,1,1,1,1,0.9382,1.3535,1,1,1,0,1
NCRB-SYNTH-109670,High Court,Trial Judgment,4,10,29,1,0,1,1,1,0,1,1,1,0.819,1,16,0,0,0.1661,5,1.0709,60.49,1,1,1209115.88,0.2131,1,1,1,1,3.92,9,15,1,1,1,6,0.1323,0.068,3,1,1,0,1
NCRB-SYNTH-109684,High Court,Sec 439 CrPC (Regular Bail),4,19,19,1,0,1,1,1,0,1,1,1,0.4871,1,126,1,1,0.1109,4,1.1315,51.68,1,1,10672696.46,0.5035,1,1,1,1,10.5,21,3,1,1,1,44,0.259,0.068,4,1,1,0,0
NCRB-SYNTH-109690,Trial Court,Writ Petition (Detention),4,3,30,1,0,1,1,1,1,1,1,1,0.7276,0,114,1,1,0.0922,5,1.3417,128.33,1,1,8999236.94,0.6288,1,1,1,1,3.24,7,3,1,1,1,5,0.2312,0.129,3,1,1,1,1
NCRB-SYNTH-109694,Trial Court,Sec 482 CrPC (Quashing),15,18,71,1,0,1,1,1,0,1,1,1,0.4451,1,78,1,1,0.1104,6,1.0,101.11,1,1,5266716.91,0.961,1,1,1,1,8.85,8,7,1,1,1,10,0.11,0.0459,3,1,1,1,0
NCRB-SYNTH-109698,High Court,Sec 439 CrPC (Regular Bail),27,25,25,1,0,1,1,1,0,1,1,1,0.7956,1,174,1,1,0.1291,5,1.1711,148.41,1,1,4772417.66,0.9742,1,1,1,1,9.89,8,12,1,1,1,10,0.1214,0.0506,3,1,1,0,1
NCRB-SYNTH-109700,Trial Court,Sec 439 CrPC (Regular Bail),7,24,92,1,0,1,1,1,0,1,1,1,0.8296,1,136,1,1,0.0975,8,1.0607,37.52,1,1,9024188.0,0.5395,1,1,1,1,7.18,18,6,1,1,1,32,0.0876,0.0251,4,1,1,1,1
NCRB-SYNTH-109701,Trial Court,Sec 482 CrPC (Quashing),7,20,29,1,0,1,1,1,1,1,1,1,0.6058,1,60,1,1,0.0792,3,1.0689,130.77,1,1,11735645.04,0.7395,1,1,1,1,4.8,11,8,1,1,1,35,0.1244,0.0347,4,1,1,0,1
NCRB-SYNTH-109703,Trial Court,Sec 439 CrPC (Regular Bail),4,23,69,1,0,1,1,1,0,1,1,1,0.6929,1,116,1,0,0.0618,8,1.103,65.51,1,1,8762051.01,0.8296,1,1,1,1,32.43,9,12,1,1,1,11,0.055,0.0221,3,1,1,1,1
NCRB-SYNTH-109704,High Court,Sec 439 CrPC (Regular Bail),1,22,33,1,0,1,1,1,0,1,1,1,0.5794,0,115,1,1,0.1177,5,1.1691,67.2,1,1,12751956.61,0.5329,1,1,1,1,8.54,23,8,1,1,1,13,0.1334,0.0505,4,1,1,0,0
NCRB-SYNTH-109720,Supreme Court,Sec 439 CrPC (Regular Bail),7,19,20,1,1,1,1,1,0,1,1,1,0.9312,1,132,1,1,0.0657,2,1.17,138.83,1,1,5965122.68,0.266,1,1,1,1,4.31,17,4,1,1,1,1,0.5298,0.7643,1,1,1,0,1
NCRB-SYNTH-109721,Trial Court,Sec 482 CrPC (Quashing),2,7,36,1,1,1,1,1,1,1,1,1,0.7044,0,170,0,0,0.09,3,1.0,79.5,1,1,11890397.25,0.6606,1,1,1,1,6.48,20,5,1,1,1,19,0.1177,0.0393,4,1,1,0,1
NCRB-SYNTH-109723,Trial Court,Sec 482 CrPC (Quashing),2,21,9,1,0,1,1,1,1,1,1,1,0.6327,1,31,1,1,0.0666,9,1.0,37.48,1,1,8499825.86,0.3142,1,1,1,1,8.94,15,4,1,1,1,28,0.1238,0.0368,4,1,1,0,1
NCRB-SYNTH-109724,High Court,Trial Judgment,7,9,14,1,0,1,1,1,0,1,1,1,0.9013,1,99,1,1,0.0513,3,1.1823,48.4,1,1,14816999.99,0.419,1,1,1,1,22.02,18,13,1,1,1,3,0.6271,0.4524,1,1,1,0,1
NCRB-SYNTH-109727,Supreme Court,Sec 439 CrPC (Regular Bail),7,14,90,1,0,1,1,1,0,1,1,1,0.9331,0,104,1,1,0.0524,1,1.4865,98.29,1,1,9219087.86,0.6828,1,1,1,1,38.71,11,3,1,1,1,27,0.2999,0.09,4,1,1,0,1
NCRB-SYNTH-109732,Trial Court,Sec 439 CrPC (Regular Bail),2,3,76,0,0,1,1,1,0,1,1,1,0.8216,1,144,1,1,0.1403,3,1.1364,154.76,1,1,13567182.31,0.4643,1,1,1,1,5.33,13,5,1,1,1,25,0.0908,0.0279,4,1,1,1,1
NCRB-SYNTH-109734,High Court,Sec 439 CrPC (Regular Bail),7,12,24,1,0,1,1,1,1,1,1,1,0.5546,1,65,1,1,0.0201,2,1.1438,42.08,1,1,1699265.42,0.8077,1,1,1,1,5.28,10,6,1,1,1,3,0.8327,0.6007,1,1,1,0,0
NCRB-SYNTH-109735,High Court,Sec 482 CrPC (Quashing),21,8,93,1,0,1,1,1,0,1,1,1,0.718,1,112,0,1,0.1417,2,1.0047,114.77,1,1,12819597.58,0.9231,1,1,1,1,3.22,20,11,1,1,1,40,0.2126,0.0573,4,1,1,0,1
NCRB-SYNTH-109747,Supreme Court,Sec 482 CrPC (Quashing),4,6,16,1,0,1,1,1,0,1,1,1,0.9273,1,130,1,1,0.1334,9,1.1265,128.67,1,1,5324062.82,0.9428,1,1,1,1,5.57,3,6,1,1,1,3,0.6442,0.4647,1,1,1,0,1
NCRB-SYNTH-109754,Trial Court,Sec 482 CrPC (Quashing),7,7,72,1,1,1,1,1,0,1,1,1,0.5336,1,132,0,1,0.085,8,1.033,138.38,1,1,14760243.25,0.8863,1,1,1,1,13.47,5,14,1,1,1,11,0.2133,0.0858,3,1,1,0,0
NCRB-SYNTH-109768,Supreme Court,Sec 482 CrPC (Quashing),2,14,67,1,0,1,1,1,0,1,1,1,0.5271,1,146,0,0,0.052,3,1.0,168.98,1,1,2961894.7,0.7514,1,1,1,1,2.21,11,15,1,1,1,21,0.1593,0.0515,4,1,1,0,0
NCRB-SYNTH-109771,High Court,Sec 439 CrPC (Regular Bail),27,19,30,1,0,1,1,1,1,1,1,1,0.4623,1,122,1,1,0.0238,4,1.0285,84.36,1,1,4688172.17,0.3484,1,1,1,1,1.5,11,6,1,1,1,35,0.1911,0.0533,4,1,1,0,0
NCRB-SYNTH-109775,Supreme Court,Sec 439 CrPC (Regular Bail),2,13,78,1,0,1,1,1,0,1,1,1,0.5473,0,112,1,1,0.0772,9,1.0857,44.12,1,1,3013720.81,0.9757,1,1,1,1,5.97,16,9,1,1,1,8,0.0641,0.0292,3,1,1,0,0
NCRB-SYNTH-109786,High Court,Sec 482 CrPC (Quashing),15,7,26,1,0,1,1,1,0,1,1,1,0.525,1,36,0,1,0.0,7,1.2388,134.01,1,1,5207941.28,0.3521,1,1,1,1,9.65,8,12,1,1,1,24,0.2998,0.0931,4,1,1,0,0
NCRB-SYNTH-109801,High Court,Sec 439 CrPC (Regular Bail),21,8,84,1,0,1,1,1,0,1,1,1,0.6001,1,171,1,1,0.0812,1,1.1733,57.98,1,1,11305685.97,0.8184,1,1,1,1,2.48,24,5,1,1,1,1,0.6786,0.979,1,1,1,0,1
NCRB-SYNTH-109806,High Court,Sec 439 CrPC (Regular Bail),7,19,20,1,0,1,1,1,0,1,1,1,0.6953,1,166,1,1,0.0489,6,1.0,149.11,1,1,10222781.67,0.8937,1,1,1,1,1.97,11,15,1,1,1,19,0.0959,0.032,4,1,1,0,1
NCRB-SYNTH-109807,High Court,Sec 482 CrPC (Quashing),15,8,69,1,0,1,1,1,1,1,1,1,0.4178,1,81,1,1,0.147,3,1.1982,53.9,1,1,12866264.28,0.7421,1,1,1,1,5.07,23,9,1,1,1,6,0.1211,0.0623,3,1,1,1,0
NCRB-SYNTH-109812,High Court,Sec 439 CrPC (Regular Bail),4,21,91,0,0,1,1,1,1,1,1,1,0.4659,1,85,0,0,0.0019,5,1.2003,61.73,1,1,7486329.63,0.393,1,1,1,1,5.91,3,9,1,1,1,11,0.1876,0.0755,3,1,1,0,0
NCRB-SYNTH-109814,High Court,Sec 439 CrPC (Regular Bail),21,24,96,1,0,1,1,1,0,1,1,1,0.6714,1,37,1,1,0.1579,7,1.0205,61.25,1,1,10765545.35,0.9029,1,1,1,1,9.16,11,7,1,1,1,19,0.2635,0.0879,4,1,1,0,1
NCRB-SYNTH-109822,High Court,Sec 439 CrPC (Regular Bail),7,25,17,1,0,1,1,1,1,1,1,1,0.7923,1,36,1,1,0.1078,3,1.2693,30.14,1,1,14878790.54,0.2855,1,1,1,1,24.64,16,10,1,1,1,11,0.1136,0.0457,3,1,1,0,1
NCRB-SYNTH-109826,Supreme Court,Sec 439 CrPC (Regular Bail),2,7,96,1,0,1,1,1,0,1,1,1,0.8064,0,184,1,1,0.1089,2,1.0,169.73,1,1,13496677.26,0.9553,1,1,1,1,25.99,25,12,1,1,1,3,0.8609,0.621,1,1,1,0,1
NCRB-SYNTH-109829,Trial Court,Sec 482 CrPC (Quashing),1,4,28,1,0,1,1,1,0,1,1,1,0.6628,0,172,1,0,0.0,5,1.0,88.15,1,1,8766975.2,0.2781,1,1,1,1,5.45,12,12,1,1,1,3,0.6136,0.4426,1,1,1,0,1
NCRB-SYNTH-109839,High Court,Sec 439 CrPC (Regular Bail),4,9,17,1,0,1,1,1,1,1,1,1,0.6045,1,173,1,1,0.0573,7,1.0,79.85,1,1,11687555.57,0.2602,1,1,1,1,26.95,20,15,1,1,1,37,0.2971,0.0817,4,1,1,0,1
NCRB-SYNTH-109840,High Court,Sec 439 CrPC (Regular Bail),15,7,28,1,0,1,1,1,1,1,1,1,0.5864,1,71,1,0,0.1084,1,1.3123,140.16,1,1,6707253.55,0.9818,1,1,1,1,11.14,19,5,1,1,1,24,0.3085,0.0958,4,1,1,0,0
NCRB-SYNTH-109844,High Court,Sec 439 CrPC (Regular Bail),15,21,9,1,0,1,1,1,0,1,1,1,0.6513,1,82,0,0,0.0917,4,1.0,87.23,1,1,10987900.19,0.5727,1,1,1,1,3.0,4,8,1,1,1,4,0.1252,0.0778,3,1,1,0,1
NCRB-SYNTH-109847,High Court,Sec 482 CrPC (Quashing),15,25,54,1,0,1,1,1,0,1,1,1,0.7967,1,80,1,1,0.1051,7,1.154,161.02,1,1,6409415.83,0.9035,1,1,1,1,27.99,5,5,1,1,1,30,0.1555,0.0453,4,1,1,0,1
NCRB-SYNTH-109861,High Court,Writ Petition (Detention),2,23,37,1,0,1,1,1,0,1,1,1,0.6342,1,40,1,1,0.0886,9,1.1705,131.76,1,1,13112018.74,0.6001,1,1,1,1,35.45,22,12,1,1,1,3,0.7019,0.5063,1,1,1,0,1
NCRB-SYNTH-109864,High Court,Sec 439 CrPC (Regular Bail),4,21,35,1,0,1,1,1,0,1,1,1,0.6203,1,176,0,0,0.134,6,1.0,143.93,1,1,11111615.51,0.6174,1,1,1,1,13.04,13,6,1,1,1,45,0.2248,0.0587,4,1,1,0,1
NCRB-SYNTH-109879,High Court,Sec 439 CrPC (Regular Bail),7,4,78,0,0,1,1,1,0,1,1,1,0.8039,1,156,1,0,0.1275,7,1.0,136.55,1,1,1790081.8,0.2799,1,1,1,1,5.94,5,13,1,1,1,45,0.246,0.0643,4,1,1,0,1
NCRB-SYNTH-109888,Supreme Court,Sec 439 CrPC (Regular Bail),7,21,31,1,0,1,1,1,0,1,1,1,0.7717,1,57,1,1,0.1392,2,1.0632,92.3,1,1,5859363.18,0.8129,1,1,1,1,2.67,4,8,1,1,1,1,0.5711,0.824,1,1,1,0,1
NCRB-SYNTH-109891,High Court,Sec 439 CrPC (Regular Bail),2,22,63,1,0,1,1,1,0,1,1,1,0.4547,1,163,1,1,0.151,7,1.2236,102.0,1,1,13552138.62,0.4518,1,1,1,1,23.14,12,8,1,1,1,29,0.1823,0.0536,4,1,1,0,0
NCRB-SYNTH-109893,High Court,Sec 439 CrPC (Regular Bail),7,19,31,1,0,1,1,1,0,1,1,1,0.7039,0,113,1,1,0.0259,5,1.2495,96.06,1,1,5618137.73,0.5248,1,1,1,1,11.99,13,4,1,1,1,13,0.1937,0.0734,4,1,1,0,1
NCRB-SYNTH-109894,Trial Court,Sec 439 CrPC (Regular Bail),4,20,5,0,0,1,1,1,0,1,1,1,0.4229,1,21,1,1,0.0628,4,1.0,160.43,1,1,12569600.49,0.3265,1,1,1,1,11.11,23,13,1,1,1,24,0.3029,0.0941,4,1,1,0,0
NCRB-SYNTH-109895,Trial Court,Sec 439 CrPC (Regular Bail),4,5,80,0,0,1,1,1,0,1,1,1,0.4306,0,108,1,0,0.028,2,1.0,141.7,1,1,11885864.33,0.6631,1,1,1,1,6.14,24,4,1,1,1,4,0.0695,0.0432,3,1,1,0,0
NCRB-SYNTH-109897,High Court,Sec 482 CrPC (Quashing),7,15,72,1,1,1,1,1,0,1,1,1,0.6517,1,140,1,1,0.111,3,1.0077,141.74,1,1,12577958.47,0.5436,1,1,1,1,12.5,14,13,1,1,1,42,0.1199,0.0319,4,1,1,0,1
NCRB-SYNTH-109899,High Court,Trial Judgment,7,24,27,1,0,1,1,1,1,1,1,1,0.8857,1,24,1,1,0.071,1,1.0,152.91,1,1,8176512.34,0.8934,1,1,1,1,10.7,23,13,1,1,1,17,0.297,0.1027,4,1,1,0,1
NCRB-SYNTH-109907,Trial Court,Trial Judgment,2,22,91,0,0,1,1,1,0,1,1,1,0.6849,1,92,1,0,0.0796,2,1.132,90.64,1,1,13539266.53,0.7994,1,1,1,1,38.24,12,3,1,1,1,24,0.2319,0.0721,4,1,1,0,1
NCRB-SYNTH-109929,Trial Court,Trial Judgment,15,22,88,1,0,1,1,1,0,1,1,1,0.5147,1,162,1,1,0.0879,2,1.0465,166.33,1,1,6609517.99,0.8336,1,1,1,1,23.54,12,11,1,1,1,14,0.1041,0.0384,4,1,1,0,0
NCRB-SYNTH-109931,Trial Court,Sec 439 CrPC (Regular Bail),2,10,97,1,1,1,1,1,0,1,1,1,0.5576,1,43,1,1,0.1031,2,1.0,127.73,1,1,3623535.82,0.7729,1,1,1,1,2.42,5,9,1,1,1,33,0.1156,0.0328,4,1,1,0,0
NCRB-SYNTH-109940,High Court,Sec 439 CrPC (Regular Bail),7,8,32,1,0,1,1,1,0,1,1,1,0.8293,1,119,1,1,0.0,6,1.3543,101.74,1,1,12012136.74,0.432,1,1,1,1,20.27,5,8,1,1,1,10,0.2386,0.0995,3,1,1,0,1
NCRB-SYNTH-109957,High Court,Sec 482 CrPC (Quashing),2,25,79,1,0,1,1,1,0,1,1,1,0.4962,1,143,1,1,0.0797,4,1.1572,41.86,1,1,8490374.0,0.7589,1,1,1,1,16.95,9,5,1,1,1,45,0.2625,0.0686,4,1,1,0,0
NCRB-SYNTH-109958,Supreme Court,Writ Petition (Detention),7,18,12,1,0,1,1,1,0,1,1,1,0.7227,1,176,1,1,0.0763,2,1.2017,73.93,1,1,10718497.4,0.296,1,1,1,1,1.15,22,3,1,1,1,9,0.2083,0.0904,3,1,1,1,1
NCRB-SYNTH-109967,Trial Court,Sec 482 CrPC (Quashing),15,18,53,1,0,1,1,1,0,1,1,1,0.4924,1,116,1,1,0.0505,1,1.1831,100.73,1,1,14801833.4,0.2565,1,1,1,1,1.69,25,11,1,1,1,20,0.3188,0.1047,4,1,1,0,0
NCRB-SYNTH-109969,Trial Court,Sec 439 CrPC (Regular Bail),1,6,25,1,0,1,1,1,0,1,1,1,0.6738,1,137,1,1,0.0983,4,1.0842,68.98,1,1,4049142.77,0.9151,1,1,1,1,9.32,3,13,1,1,1,41,0.2528,0.0676,4,1,1,1,1
NCRB-SYNTH-109978,High Court,Sec 439 CrPC (Regular Bail),27,19,66,1,0,1,1,1,0,1,1,1,0.4593,0,45,0,1,0.0163,3,1.0,157.44,1,1,11447775.13,0.4569,1,1,1,1,18.12,4,10,1,1,1,43,0.1063,0.0281,4,1,1,0,0
NCRB-SYNTH-109990,Trial Court,Trial Judgment,1,4,62,1,0,1,1,1,0,1,1,1,0.8947,1,179,0,0,0.0974,8,1.112,164.01,1,1,8322919.84,0.5551,1,1,1,1,1.8,22,3,1,1,1,24,0.1585,0.0492,4,1,1,0,1
NCRB-SYNTH-109994,High Court,Sec 439 CrPC (Regular Bail),1,4,40,1,0,1,1,1,1,1,1,1,0.4643,1,27,1,1,0.1083,4,1.2577,63.06,1,1,8192361.19,0.9724,1,1,1,1,5.57,7,7,1,1,1,37,0.2414,0.0664,4,1,1,1,0
NCRB-SYNTH-110009,Trial Court,Sec 439 CrPC (Regular Bail),15,23,66,1,0,1,1,1,0,1,1,1,0.8715,1,98,1,1,0.1213,5,1.265,94.63,1,1,14811679.27,0.9415,1,1,1,1,19.02,22,14,1,1,1,1,0.7089,1.0227,1,1,1,0,1
NCRB-SYNTH-110010,Trial Court,Sec 439 CrPC (Regular Bail),7,20,42,1,0,1,1,1,0,1,1,1,0.7765,1,15,1,0,0.0086,3,1.0,109.62,1,1,8703980.88,0.1968,1,1,1,1,8.95,20,4,1,1,1,38,0.1287,0.0351,4,1,1,0,1
NCRB-SYNTH-110012,High Court,Sec 482 CrPC (Quashing),2,15,68,1,0,1,1,1,0,1,1,1,0.7834,1,33,1,1,0.0538,6,1.0,99.43,1,1,5402462.6,0.5022,1,1,1,1,9.4,22,4,1,1,1,11,0.0756,0.0304,3,1,1,0,1
NCRB-SYNTH-110025,Trial Court,Trial Judgment,21,5,75,1,0,1,1,1,0,1,1,1,0.8401,1,122,1,1,0.0945,5,1.0,44.93,1,1,583617.83,0.7463,1,1,1,1,31.66,8,3,1,1,1,20,0.0916,0.0301,4,1,1,0,1
NCRB-SYNTH-110045,Trial Court,Sec 439 CrPC (Regular Bail),7,11,13,0,1,1,1,1,0,1,1,1,0.4945,1,17,0,0,0.0138,1,1.0,82.7,1,1,9400062.07,0.5425,1,1,1,1,17.42,18,3,1,1,1,6,0.0561,0.0288,3,1,1,0,0
NCRB-SYNTH-110049,High Court,Sec 482 CrPC (Quashing),2,12,79,1,0,1,1,1,0,1,1,1,0.6204,1,105,1,1,0.0604,9,1.0662,118.57,1,1,10305923.41,0.6414,1,1,1,1,8.38,5,3,1,1,1,7,0.0791,0.038,3,1,1,0,1
NCRB-SYNTH-110051,Trial Court,Trial Judgment,15,14,84,1,0,1,1,1,0,1,1,1,0.7529,1,30,1,1,0.0616,1,1.0791,97.9,1,1,12801949.53,0.4259,1,1,1,1,2.77,17,8,1,1,1,8,0.064,0.0291,3,1,1,0,1
NCRB-SYNTH-110058,High Court,Sec 439 CrPC (Regular Bail),4,18,32,1,0,1,1,1,0,1,1,1,0.6142,1,17,1,0,0.0826,7,1.178,55.79,1,1,2767858.61,0.2504,1,1,1,1,19.45,18,11,1,1,1,41,0.1321,0.0353,4,1,1,0,1
NCRB-SYNTH-110068,Trial Court,Sec 439 CrPC (Regular Bail),2,24,38,1,0,1,1,1,0,1,1,1,0.9074,0,127,1,0,0.0095,9,1.1172,127.89,1,1,5780615.46,0.8865,1,1,1,1,21.69,22,4,1,1,1,40,0.2,0.0538,4,1,1,1,1
NCRB-SYNTH-110072,High Court,Sec 439 CrPC (Regular Bail),15,16,24,1,0,1,1,1,0,1,1,1,0.7713,1,133,1,1,0.1382,7,1.1466,88.43,1,1,4428016.13,0.672,1,1,1,1,5.05,19,13,1,1,1,5,0.2404,0.1342,3,1,1,0,1
NCRB-SYNTH-110087,Supreme Court,Sec 439 CrPC (Regular Bail),7,13,26,1,0,1,1,1,1,1,1,1,0.7031,1,75,1,0,0.0181,6,1.1083,33.73,1,1,6856161.98,0.7104,1,1,1,1,24.67,16,10,1,1,1,26,0.2564,0.0778,4,1,1,0,1
NCRB-SYNTH-110089,High Court,Sec 482 CrPC (Quashing),7,6,48,1,0,1,1,1,0,1,1,1,0.7566,1,121,1,1,0.0452,6,1.0678,170.57,1,1,12653784.75,0.3941,1,1,1,1,28.85,16,8,1,1,1,26,0.1842,0.0559,4,1,1,0,1
NCRB-SYNTH-110094,High Court,Sec 439 CrPC (Regular Bail),15,19,29,0,1,1,1,1,0,1,1,1,0.7815,1,64,1,1,0.2249,5,1.1669,100.33,1,1,5536165.09,0.5425,1,1,1,1,13.29,13,4,1,1,1,7,0.2208,0.1062,3,1,1,0,1
NCRB-SYNTH-110095,Supreme Court,Trial Judgment,15,24,26,1,0,1,1,1,1,1,1,1,0.7472,0,35,1,1,0.1515,4,1.1341,122.54,1,1,13897229.64,0.1653,1,1,1,1,7.4,22,12,1,1,1,22,0.0889,0.0284,4,1,1,0,1
NCRB-SYNTH-110098,Trial Court,Sec 439 CrPC (Regular Bail),2,21,56,1,0,1,1,1,0,1,1,1,0.3999,1,143,0,0,0.0477,3,1.0,82.52,1,1,11434854.27,0.7441,1,1,1,1,2.57,24,6,1,1,1,5,0.1797,0.1003,3,1,1,0,0
NCRB-SYNTH-110105,Trial Court,Sec 439 CrPC (Regular Bail),15,16,24,1,0,1,1,1,0,1,1,1,0.9731,0,53,1,0,0.1134,1,1.279,138.47,1,1,6765561.5,0.2993,1,1,1,1,8.24,7,15,1,1,1,8,0.0602,0.0274,3,1,1,0,1
NCRB-SYNTH-110113,Trial Court,Sec 439 CrPC (Regular Bail),4,18,84,1,0,1,1,1,1,1,1,1,0.656,1,43,1,1,0.1514,1,1.1077,105.97,1,1,14843870.12,0.3923,1,1,1,1,27.29,8,4,1,1,1,3,0.4639,0.3346,1,1,1,0,1
NCRB-SYNTH-110120,High Court,Sec 439 CrPC (Regular Bail),4,8,90,1,0,1,1,1,0,1,1,1,0.6905,0,50,1,1,0.0771,2,1.0641,119.03,1,1,6634898.14,0.5979,1,1,1,1,13.91,20,6,1,1,1,1,0.5194,0.7493,1,1,1,0,1
NCRB-SYNTH-110124,High Court,Trial Judgment,27,12,49,1,0,1,1,1,0,1,1,1,0.817,1,132,1,1,0.0401,7,1.1597,95.88,1,1,7111877.22,0.2135,1,1,1,1,6.78,21,13,1,1,1,5,0.1553,0.0867,3,1,1,0,1
NCRB-SYNTH-110126,Trial Court,Sec 439 CrPC (Regular Bail),7,4,41,1,0,1,1,1,0,1,1,1,0.7331,1,145,1,1,0.1126,3,1.0,174.17,1,1,13931691.68,0.6681,1,1,1,1,10.11,13,14,1,1,1,11,0.1254,0.0505,3,1,1,0,1
NCRB-SYNTH-110128,High Court,Sec 439 CrPC (Regular Bail),2,6,80,1,0,1,1,1,0,1,1,1,0.598,1,51,1,0,0.1153,4,1.2631,93.94,1,1,890140.21,0.5161,1,1,1,1,31.75,4,8,1,1,1,17,0.1833,0.0634,4,1,1,0,0
NCRB-SYNTH-110146,Trial Court,Sec 439 CrPC (Regular Bail),7,23,48,1,0,1,1,1,0,1,1,1,0.8304,1,81,1,1,0.0205,4,1.0,104.88,1,1,652740.58,0.8061,1,1,1,1,4.91,23,3,1,1,1,35,0.2015,0.0562,4,1,1,0,1
NCRB-SYNTH-110147,Supreme Court,Sec 439 CrPC (Regular Bail),4,8,90,1,0,1,1,1,1,1,1,1,0.8084,0,26,1,0,0.0936,5,1.1216,95.33,1,1,8054820.41,0.4932,1,1,1,1,4.23,3,9,1,1,1,26,0.2258,0.0685,4,1,1,0,1
NCRB-SYNTH-110155,Supreme Court,Sec 482 CrPC (Quashing),2,19,23,1,0,1,1,1,0,1,1,1,0.6727,1,125,0,0,0.1158,8,1.0,129.92,1,1,11505272.85,0.6348,1,1,1,1,18.12,14,9,1,1,1,28,0.2779,0.0825,4,1,1,0,1
NCRB-SYNTH-110160,Supreme Court,Sec 439 CrPC (Regular Bail),15,7,78,1,0,1,1,1,0,1,1,1,0.8495,1,103,1,1,0.0398,9,1.132,78.23,1,1,2732640.9,0.6248,1,1,1,1,1.45,6,11,1,1,1,40,0.3098,0.0834,4,1,1,1,1
NCRB-SYNTH-110177,High Court,Sec 439 CrPC (Regular Bail),15,18,92,1,0,1,1,1,1,1,1,1,0.5602,1,149,1,1,0.1038,4,1.0005,71.26,1,1,5147367.49,0.4314,1,1,1,1,13.97,6,7,1,1,1,10,0.2344,0.0978,3,1,1,0,0
NCRB-SYNTH-110180,Trial Court,Sec 439 CrPC (Regular Bail),7,3,67,1,0,1,1,1,0,1,1,1,0.5468,1,59,1,1,0.0936,7,1.0633,129.44,1,1,9311811.44,0.875,1,1,1,1,6.92,3,15,1,1,1,13,0.1035,0.0392,4,1,1,0,0
NCRB-SYNTH-110187,High Court,Sec 482 CrPC (Quashing),4,7,65,1,0,1,1,1,0,1,1,1,0.8598,0,120,1,1,0.0649,4,1.2168,87.94,1,1,11257774.05,0.5566,1,1,1,1,1.67,14,4,1,1,1,14,0.3169,0.117,4,1,1,0,1
NCRB-SYNTH-110197,Trial Court,Sec 439 CrPC (Regular Bail),2,20,97,1,0,1,1,1,1,1,1,1,0.4209,1,154,1,1,0.1388,8,1.0423,80.85,1,1,6406330.29,0.2936,1,1,1,1,23.47,9,7,1,1,1,3,0.8377,0.6043,1,1,1,1,0
NCRB-SYNTH-110198,High Court,Sec 439 CrPC (Regular Bail),15,9,51,1,0,1,1,1,1,1,1,1,0.7511,1,76,1,1,0.059,2,1.0353,161.16,1,1,11591599.26,0.6655,1,1,1,1,1.29,10,4,1,1,1,9,0.1468,0.0637,3,1,1,0,1
NCRB-SYNTH-110207,Trial Court,Trial Judgment,4,13,53,1,0,1,1,1,0,1,1,1,0.8358,1,87,1,1,0.0,3,1.0885,166.43,1,1,5436496.34,0.6087,1,1,1,1,3.96,10,4,1,1,1,11,0.1473,0.0593,3,1,1,0,1
NCRB-SYNTH-110216,Trial Court,Sec 439 CrPC (Regular Bail),1,8,80,1,0,1,1,1,1,1,1,1,0.7678,1,142,1,1,0.0858,1,1.0,88.36,1,1,2033589.68,0.9022,1,1,1,1,17.15,18,13,1,1,1,41,0.1983,0.053,4,1,1,1,1
