case_reference_id,court_level,case_type,number_of_cases_alleged,number_of_accused,victim_count,cross_state_indicator,financial_fraud_indicator,property_offence_indicator,organized_operation_indicator,repeat_offender_indicator,social_engineering_indicator,ipc_379,ipc_420,ipc_120b_or_34,evidence_completeness_score,charge_sheet_filed,custody_duration_days,statutory_cert_present,chain_of_custody_complete,night_call_ratio,call_burst_frequency,imei_sim_swap_ratio,avg_call_duration_sec,it_act_66d,unauthorized_transfer_amount_inr,amount_credited_to_accused_ratio,victim_identification_success,test_identification_parade_validity,reasonable_doubt_identity_gap,ipc_411,network_degree,network_betweenness,topological_kingpin_score,label_entity_role,label_bail_or_custody_relief,label_conviction_outcome
NCRB-SYNTH-110020,Trial Court,Sec 439 CrPC (Regular Bail),2,2,1,0,1,1,1,1,1,1,1,1,0.9804,1,144,0,0,0.149,6,1.1457,176.25,1,141619.87,0.1916,0,0,1,1,2,0.0268,0.0244,2,1,1
NCRB-SYNTH-110036,Trial Court,Sec 482 CrPC (Quashing),1,3,2,0,1,1,1,1,1,1,1,1,0.9077,1,25,0,0,0.1181,3,1.3021,139.27,1,91073.72,0.1188,1,1,0,1,22,0.1463,0.0466,4,1,1
NCRB-SYNTH-110038,Trial Court,Trial Judgment,1,4,1,0,1,1,0,1,1,1,1,0,0.99,1,163,0,0,0.1045,8,1.2095,163.9,0,29737.82,0.0947,0,0,1,1,3,0.0215,0.0155,2,1,1
NCRB-SYNTH-110043,Trial Court,Sec 439 CrPC (Regular Bail),2,2,2,0,1,1,1,0,1,1,1,1,0.614,1,66,1,1,0.0809,2,1.0605,130.63,0,149980.85,0.1934,0,0,1,1,36,0.2526,0.07,4,1,0
NCRB-SYNTH-110047,Trial Court,Writ Petition (Detention),1,1,2,0,1,1,1,0,1,1,1,1,0.8662,0,45,0,0,0.1195,6,1.0,107.13,1,132810.67,0.0139,0,0,1,0,4,0.0944,0.0586,2,1,1
NCRB-SYNTH-110060,Trial Court,Trial Judgment,1,3,1,0,1,1,1,0,1,1,1,1,0.5586,1,31,0,0,0.0884,2,1.0175,45.9,0,89379.07,0.0945,1,1,0,0,10,0.1711,0.0714,5,1,0
NCRB-SYNTH-110061,Trial Court,Writ Petition (Detention),2,1,1,1,1,1,1,0,1,1,1,0,0.486,1,120,0,0,0.0937,7,1.0,177.54,0,149304.77,0.0055,1,1,0,1,38,0.1307,0.0357,4,1,0
NCRB-SYNTH-110064,Trial Court,Writ Petition (Detention),4,5,2,0,1,1,1,1,1,1,1,1,0.5828,1,86,0,1,0.1309,3,1.3935,53.17,0,134674.54,0.1033,0,0,1,1,8,0.0857,0.039,5,1,0
NCRB-SYNTH-110074,High Court,Writ Petition (Detention),1,3,1,0,1,1,0,1,1,1,1,1,0.558,1,9,0,0,0.0813,5,1.0961,55.24,0,96557.36,0.1013,1,1,0,1,4,0.0684,0.0425,5,1,0
NCRB-SYNTH-110076,High Court,Sec 439 CrPC (Regular Bail),1,2,1,0,1,1,0,0,1,1,1,1,0.7173,1,128,1,1,0.0493,4,1.1472,76.42,0,135911.23,0.0097,1,1,0,0,7,0.1822,0.0876,5,1,1
NCRB-SYNTH-110077,Trial Court,Writ Petition (Detention),1,2,1,0,1,1,0,0,1,1,1,0,0.6493,1,104,1,1,0.0763,3,1.0825,159.94,1,45906.31,0.1157,1,1,0,0,1,0.0577,0.0832,2,1,0
NCRB-SYNTH-110090,Trial Court,Writ Petition (Detention),2,5,2,0,1,1,1,0,1,1,1,1,0.8484,1,32,0,0,0.0527,5,1.0094,42.36,0,57969.51,0.1797,1,1,0,1,32,0.2912,0.0833,4,1,1
NCRB-SYNTH-110091,High Court,Trial Judgment,15,2,1,0,1,1,1,1,1,1,1,1,0.9489,1,136,0,0,0.1547,4,1.2824,80.11,0,84329.46,0.1588,1,1,0,1,2,0.035,0.0319,2,1,1
NCRB-SYNTH-110099,Trial Court,Sec 439 CrPC (Regular Bail),4,3,2,0,1,1,0,0,1,1,1,0,0.9604,1,160,0,1,0.1212,6,1.0433,59.73,1,137089.79,0.1212,1,1,0,0,4,0.0557,0.0346,2,1,1
NCRB-SYNTH-110104,High Court,Writ Petition (Detention),1,1,1,0,1,1,1,1,1,1,1,1,0.5123,1,86,0,0,0.0761,5,1.0176,77.01,1,85700.36,0.1472,1,1,0,0,1,0.0805,0.1161,2,1,0
NCRB-SYNTH-110106,Trial Court,Sec 439 CrPC (Regular Bail),1,1,1,0,1,1,0,0,1,1,1,1,0.6427,1,27,1,1,0.1335,1,1.1917,170.37,1,49913.06,0.187,1,1,0,1,1,0.0686,0.0989,2,1,0
NCRB-SYNTH-110107,High Court,Trial Judgment,1,3,1,0,1,1,0,1,1,1,1,1,0.8955,1,123,0,0,0.0774,7,1.1406,74.16,0,135732.24,0.1011,1,1,0,1,34,0.1324,0.0372,4,1,1
NCRB-SYNTH-110109,High Court,Writ Petition (Detention),2,5,1,1,1,1,1,0,1,1,1,0,0.3862,1,169,1,1,0.1487,3,1.1811,154.53,0,56482.47,0.1498,1,1,0,1,3,0.049,0.0354,2,1,0
NCRB-SYNTH-110111,High Court,Sec 439 CrPC (Regular Bail),1,3,2,1,1,1,1,0,1,1,1,1,0.9394,0,31,0,0,0.0598,4,1.2065,91.86,0,122351.22,0.1288,1,1,0,1,27,0.1422,0.0427,4,1,1
NCRB-SYNTH-110122,Trial Court,Sec 482 CrPC (Quashing),1,5,2,0,1,1,1,0,1,1,1,1,0.5467,1,161,0,0,0.1123,2,1.1283,48.28,0,44982.69,0.0693,1,1,0,1,4,0.0671,0.0417,2,1,0
NCRB-SYNTH-110132,High Court,Sec 439 CrPC (Regular Bail),7,1,2,0,1,1,1,0,1,1,1,1,0.849,1,67,1,1,0.1268,1,1.0229,79.17,0,123688.85,0.1419,1,1,0,1,1,0.0178,0.0257,2,1,1
NCRB-SYNTH-110152,High Court,Sec 482 CrPC (Quashing),7,1,1,0,1,1,1,0,1,1,1,1,0.5629,1,52,0,0,0.1233,6,1.0933,173.38,0,20382.73,0.0147,0,0,1,1,4,0.0136,0.0085,2,1,0
NCRB-SYNTH-110153,High Court,Sec 439 CrPC (Regular Bail),4,2,1,0,1,1,0,1,1,1,1,0,0.9412,1,36,0,1,0.0863,8,1.0185,167.61,1,126582.72,0.1009,1,1,0,1,1,0.021,0.0302,2,1,1
NCRB-SYNTH-110157,Trial Court,Writ Petition (Detention),4,2,1,0,1,1,1,0,1,1,1,0,0.5854,1,85,1,1,0.1189,8,1.2887,128.34,0,69902.64,0.0245,1,1,0,0,25,0.1634,0.0501,4,1,0
NCRB-SYNTH-110158,High Court,Sec 439 CrPC (Regular Bail),1,2,1,0,1,1,1,0,1,1,1,1,0.5472,1,25,1,1,0.0887,4,1.0168,118.49,0,128148.51,0.0277,1,1,0,1,4,0.0261,0.0162,2,1,0
NCRB-SYNTH-110168,Trial Court,Writ Petition (Detention),1,4,1,0,1,1,1,0,1,1,1,1,0.5818,1,90,0,0,0.1266,1,1.1037,136.05,0,134588.43,0.0196,1,1,0,1,10,0.205,0.0855,5,1,0
NCRB-SYNTH-110174,Trial Court,Sec 482 CrPC (Quashing),2,2,1,0,1,1,1,1,1,1,1,0,0.8799,1,106,0,0,0.0767,7,1.0031,44.89,1,16383.59,0.0985,1,1,0,0,4,0.0111,0.0069,2,1,1
NCRB-SYNTH-110192,Trial Court,Writ Petition (Detention),4,3,1,0,1,1,1,0,1,1,1,1,0.947,1,102,0,0,0.0731,7,1.0,174.2,1,94020.41,0.1944,0,0,1,0,2,0.0254,0.0231,2,1,1
NCRB-SYNTH-110195,Trial Court,Sec 439 CrPC (Regular Bail),2,5,2,0,1,1,0,0,1,1,1,1,0.5264,0,76,1,1,0.0616,8,1.1507,91.27,0,138612.92,0.0537,1,1,0,0,11,0.1051,0.0423,5,1,0
NCRB-SYNTH-110199,High Court,Writ Petition (Detention),4,1,2,0,1,1,0,1,1,1,1,1,0.6243,1,101,0,0,0.0166,8,1.0,40.37,0,98339.01,0.0696,0,0,1,1,3,0.035,0.0253,2,1,0
NCRB-SYNTH-110200,High Court,Sec 482 CrPC (Quashing),1,1,2,0,1,1,1,0,1,1,1,0,0.894,1,25,0,1,0.0,8,1.0189,132.64,1,16962.71,0.1084,0,0,1,0,10,0.2474,0.1032,5,1,1
NCRB-SYNTH-110203,Trial Court,Sec 482 CrPC (Quashing),2,4,1,0,1,1,1,1,1,1,1,1,0.9014,1,21,0,0,0.0315,6,1.2968,135.5,0,91879.45,0.1793,1,1,0,1,6,0.2162,0.1111,5,1,1
NCRB-SYNTH-110204,High Court,Sec 439 CrPC (Regular Bail),1,1,1,0,1,1,0,0,1,1,1,1,0.6466,0,149,0,0,0.0935,7,1.0,175.21,1,102211.15,0.1535,0,0,1,1,6,0.1067,0.0548,5,1,0
NCRB-SYNTH-110206,High Court,Sec 482 CrPC (Quashing),2,4,2,0,1,1,1,1,1,1,1,0,0.4879,1,57,0,0,0.1748,2,1.0121,149.17,0,20625.86,0.1446,1,1,0,1,4,0.0574,0.0357,2,1,0
NCRB-SYNTH-110212,Trial Court,Sec 439 CrPC (Regular Bail),1,2,2,0,1,1,0,0,1,1,1,1,0.4739,1,54,0,0,0.1795,2,1.1798,127.25,0,119664.94,0.0187,1,1,0,0,4,0.1,0.0621,2,1,0
NCRB-SYNTH-110218,Trial Court,Writ Petition (Detention),2,3,1,0,1,1,0,1,1,1,1,1,0.7454,1,29,0,0,0.0464,2,1.1882,79.82,1,145065.67,0.0712,1,1,0,1,3,0.0978,0.0705,2,1,1
NCRB-SYNTH-110224,Trial Court,Writ Petition (Detention),4,2,1,0,1,1,0,0,1,1,1,1,0.8306,1,153,0,0,0.0726,4,1.1696,173.15,0,116355.2,0.1699,1,1,0,0,30,0.2614,0.0761,4,1,1
NCRB-SYNTH-110230,Trial Court,Sec 482 CrPC (Quashing),1,4,2,0,1,1,1,0,1,1,1,0,0.7883,1,159,0,0,0.048,2,1.0008,77.68,1,86517.87,0.0858,1,1,0,1,4,0.0909,0.0565,2,1,1
NCRB-SYNTH-110232,Trial Court,Trial Judgment,1,1,1,0,1,1,0,0,1,1,1,0,0.8258,1,117,0,0,0.0879,5,1.0197,94.84,1,70067.7,0.1416,1,1,0,0,33,0.2566,0.0728,4,1,1
NCRB-SYNTH-110238,Trial Court,Writ Petition (Detention),2,5,1,0,1,1,1,1,1,1,1,0,0.8612,1,78,0,0,0.0692,3,1.1944,131.26,1,48144.45,0.1576,1,1,0,0,8,0.0812,0.0369,5,1,1
NCRB-SYNTH-110240,Trial Court,Writ Petition (Detention),7,3,1,0,1,1,1,0,1,1,1,1,0.8685,1,17,0,0,0.0491,8,1.1612,49.29,1,146578.36,0.1669,1,1,0,0,3,0.0544,0.0392,2,1,1
NCRB-SYNTH-110242,Supreme Court,Writ Petition (Detention),1,5,1,0,1,1,0,1,1,1,1,1,0.5449,1,86,0,0,0.0409,4,1.0609,45.05,1,77773.86,0.1026,1,1,0,0,1,0.0695,0.1003,2,1,0
NCRB-SYNTH-110244,High Court,Sec 439 CrPC (Regular Bail),2,1,1,0,1,1,0,0,1,1,1,1,0.876,0,26,1,1,0.0966,6,1.0,89.37,0,41648.01,0.1825,0,0,1,1,7,0.2417,0.1162,5,1,1
NCRB-SYNTH-110245,Trial Court,Writ Petition (Detention),2,4,2,0,1,1,1,0,1,1,1,1,0.6926,0,168,0,1,0.1214,6,1.1122,116.83,0,127240.72,0.0211,1,1,0,1,1,0.0452,0.0652,2,1,0
NCRB-SYNTH-110252,Trial Court,Sec 439 CrPC (Regular Bail),2,1,2,0,1,1,0,1,1,1,1,1,0.4689,1,25,1,1,0.0739,6,1.0166,165.29,0,16134.44,0.1234,1,1,0,0,2,0.0605,0.0551,2,1,0
NCRB-SYNTH-110269,Trial Court,Writ Petition (Detention),2,4,1,1,1,1,0,1,1,1,1,1,0.8121,1,34,0,0,0.0646,1,1.2087,47.59,0,81451.38,0.1057,0,0,1,1,9,0.1093,0.0475,5,1,1
NCRB-SYNTH-110293,Trial Court,Writ Petition (Detention),1,5,1,0,1,1,1,0,1,1,1,1,0.5468,1,170,0,0,0.151,5,1.0,108.65,0,61620.42,0.1536,1,1,0,1,3,0.0296,0.0214,2,1,0
NCRB-SYNTH-110305,Trial Court,Writ Petition (Detention),4,3,1,0,1,1,1,1,1,1,1,1,0.4741,1,19,0,0,0.1366,4,1.3132,46.1,1,30650.35,0.0441,1,1,0,1,23,0.2948,0.0928,4,1,0
NCRB-SYNTH-110308,Trial Court,Sec 439 CrPC (Regular Bail),2,1,2,0,1,1,1,0,1,1,1,1,0.791,0,124,1,0,0.1224,7,1.0,129.47,0,22563.83,0.0331,1,1,0,0,25,0.2772,0.0851,4,1,1
NCRB-SYNTH-110310,Trial Court,Sec 439 CrPC (Regular Bail),4,5,2,0,1,1,1,1,1,1,1,1,0.6191,1,48,1,1,0.163,1,1.0019,130.01,0,94280.65,0.0019,1,1,0,1,1,0.0725,0.1045,2,1,0
NCRB-SYNTH-110312,Trial Court,Writ Petition (Detention),1,1,1,0,1,1,0,0,1,1,1,1,0.4247,1,126,0,1,0.0628,8,1.0794,55.81,0,109649.41,0.1577,1,1,0,1,7,0.1948,0.0937,5,1,0
NCRB-SYNTH-110318,Trial Court,Trial Judgment,1,4,2,0,1,1,1,0,1,1,1,0,0.7648,1,49,0,1,0.1251,8,1.0,156.23,0,103769.6,0.0072,1,1,0,0,23,0.133,0.0419,4,1,1
NCRB-SYNTH-110322,High Court,Writ Petition (Detention),21,3,1,0,1,1,0,0,1,1,1,1,0.7659,1,92,0,1,0.1181,1,1.0298,147.01,0,17812.89,0.1899,1,1,0,1,1,0.0629,0.0908,2,1,1
NCRB-SYNTH-110326,Trial Court,Sec 439 CrPC (Regular Bail),7,3,2,0,1,1,0,0,1,1,1,1,0.5476,1,79,1,1,0.1005,3,1.0,124.51,0,106216.49,0.1729,1,1,0,1,38,0.1876,0.0512,4,1,0
NCRB-SYNTH-110328,Trial Court,Sec 482 CrPC (Quashing),1,2,2,0,1,1,0,0,1,1,1,1,0.5196,1,172,1,1,0.029,9,1.2766,137.08,0,145390.5,0.1611,0,0,1,1,4,0.0449,0.0279,2,1,0
NCRB-SYNTH-110337,Trial Court,Writ Petition (Detention),4,2,2,0,1,1,1,1,1,1,1,0,0.7871,0,85,1,1,0.0,8,1.1283,44.01,0,121859.51,0.1567,0,0,1,0,7,0.0729,0.035,5,1,1
NCRB-SYNTH-110383,High Court,Sec 439 CrPC (Regular Bail),2,2,1,1,1,1,1,0,1,1,1,1,0.5014,1,153,1,0,0.0868,2,1.0,77.02,0,80003.29,0.035,0,0,1,0,11,0.1126,0.0453,5,1,0
NCRB-SYNTH-110402,High Court,Sec 439 CrPC (Regular Bail),2,4,2,0,1,1,0,0,1,1,1,1,0.8641,1,62,0,0,0.0859,3,1.0764,142.85,0,59190.49,0.1016,1,1,0,1,13,0.1009,0.0382,4,1,1
NCRB-SYNTH-110407,Trial Court,Writ Petition (Detention),1,1,2,0,1,1,1,1,1,1,1,0,0.9316,1,25,1,1,0.0732,9,1.0505,134.68,1,30839.1,0.1973,1,1,0,1,3,0.0675,0.0487,2,1,1
NCRB-SYNTH-110413,High Court,Sec 482 CrPC (Quashing),1,5,2,0,1,1,1,0,1,1,1,0,0.8381,1,63,0,0,0.0256,8,1.1928,63.99,0,128514.56,0.0479,1,1,0,0,11,0.0883,0.0355,5,1,1
NCRB-SYNTH-110414,Trial Court,Writ Petition (Detention),1,2,1,0,1,1,1,1,1,1,1,1,0.8406,1,153,0,0,0.0878,5,1.0721,72.9,0,107391.0,0.096,1,1,0,1,4,0.0395,0.0245,2,1,1
NCRB-SYNTH-110424,Supreme Court,Sec 439 CrPC (Regular Bail),1,5,1,0,1,1,0,0,1,1,1,1,0.5667,1,110,0,0,0.1191,6,1.0,147.17,1,32585.76,0.1581,1,1,0,1,1,0.0761,0.1098,2,1,0
NCRB-SYNTH-110427,Trial Court,Writ Petition (Detention),7,1,2,0,1,1,1,0,1,1,1,1,0.5974,1,154,1,1,0.0,4,1.0639,142.65,0,106374.89,0.1177,1,1,0,1,4,0.1827,0.1135,5,1,0
NCRB-SYNTH-110437,Trial Court,Sec 439 CrPC (Regular Bail),1,2,1,1,1,1,0,0,1,1,1,0,0.4991,0,129,0,0,0.0715,4,1.1719,77.97,0,137484.14,0.1078,1,1,0,1,1,0.0495,0.0714,2,1,0
NCRB-SYNTH-110440,High Court,Writ Petition (Detention),1,2,1,0,1,1,1,1,1,1,1,0,0.9311,1,95,1,1,0.0135,3,1.0305,78.68,0,87010.65,0.0665,1,1,0,1,1,0.0807,0.1164,2,1,1
NCRB-SYNTH-110445,Trial Court,Writ Petition (Detention),2,3,2,0,1,1,1,0,1,1,1,1,0.4011,1,15,0,0,0.0533,5,1.0935,130.33,0,75032.08,0.0524,1,1,0,1,5,0.1793,0.1001,5,1,0
NCRB-SYNTH-110457,High Court,Writ Petition (Detention),2,1,1,0,1,1,0,0,1,1,1,0,0.7963,0,89,0,1,0.0623,4,1.1157,33.82,1,111237.01,0.136,1,1,0,1,1,0.0875,0.1262,2,1,1
NCRB-SYNTH-110477,Trial Court,Writ Petition (Detention),1,5,1,0,1,1,0,1,1,1,1,1,0.6622,0,129,0,0,0.0331,3,1.2754,137.58,0,15264.57,0.1133,1,1,0,0,3,0.0696,0.0502,2,1,0
NCRB-SYNTH-110481,High Court,Sec 482 CrPC (Quashing),1,1,1,0,1,1,1,0,1,1,1,0,0.6388,1,58,0,1,0.0311,2,1.0194,32.11,0,51087.96,0.049,1,1,0,0,4,0.0279,0.0173,2,1,0
NCRB-SYNTH-110484,Trial Court,Writ Petition (Detention),1,4,1,0,1,1,1,0,1,1,1,1,0.644,1,129,0,0,0.0201,7,1.2647,33.81,1,23084.07,0.1546,0,0,1,1,2,0.0565,0.0515,2,1,0
NCRB-SYNTH-110490,Trial Court,Sec 439 CrPC (Regular Bail),2,3,2,1,1,1,1,0,1,1,1,1,0.6311,0,138,1,0,0.0576,7,1.2121,154.91,0,106570.59,0.1649,1,1,0,1,21,0.2183,0.0706,4,1,0
NCRB-SYNTH-110491,High Court,Writ Petition (Detention),2,4,2,0,1,1,1,0,1,1,1,1,0.8795,1,170,0,0,0.1041,1,1.1765,72.06,1,124532.87,0.0763,1,1,0,1,3,0.0123,0.0089,2,1,1
NCRB-SYNTH-110493,High Court,Sec 439 CrPC (Regular Bail),1,1,2,0,1,1,1,0,1,1,1,1,0.4008,1,124,0,1,0.1196,4,1.0,88.46,1,132521.47,0.0333,0,0,1,1,7,0.0891,0.0429,5,1,0
NCRB-SYNTH-110499,High Court,Sec 482 CrPC (Quashing),1,4,1,0,1,1,0,0,1,1,1,0,0.8587,1,25,0,1,0.0864,5,1.072,42.56,1,140089.22,0.0558,1,1,0,0,2,0.0962,0.0876,2,1,1
NCRB-SYNTH-110504,High Court,Trial Judgment,2,4,1,0,1,1,1,0,1,1,1,1,0.4737,1,29,1,1,0.134,5,1.1378,125.52,0,45138.3,0.0127,0,0,1,0,1,0.0519,0.0749,2,1,0
NCRB-SYNTH-110510,High Court,Trial Judgment,1,5,2,0,1,1,1,1,1,1,1,0,0.6043,1,103,1,1,0.047,5,1.0547,103.26,1,65823.54,0.1269,1,1,0,0,14,0.2488,0.0919,4,1,0
NCRB-SYNTH-110513,Trial Court,Sec 439 CrPC (Regular Bail),1,2,2,0,1,1,0,1,1,1,1,1,0.4068,1,149,0,0,0.0986,9,1.2106,136.93,0,89498.1,0.0918,0,0,1,1,3,0.0167,0.0121,2,1,0
NCRB-SYNTH-110537,Trial Court,Sec 439 CrPC (Regular Bail),1,2,2,0,1,1,1,0,1,1,1,1,0.5432,1,132,1,1,0.0802,6,1.1594,142.29,0,81214.4,0.0643,1,1,0,0,4,0.0228,0.0142,2,1,0
NCRB-SYNTH-110549,Trial Court,Writ Petition (Detention),2,5,1,0,1,1,1,1,1,1,1,1,0.6561,1,80,0,0,0.0759,6,1.0021,80.67,0,71102.91,0.1125,1,1,0,0,28,0.2941,0.0873,4,1,0
NCRB-SYNTH-110559,Trial Court,Sec 439 CrPC (Regular Bail),1,1,2,0,1,1,0,0,1,1,1,1,0.8668,1,42,1,1,0.0926,7,1.0,115.81,0,107483.57,0.0409,1,1,0,0,43,0.1962,0.0519,4,1,1
NCRB-SYNTH-110564,High Court,Trial Judgment,1,4,2,0,1,1,1,0,1,1,1,1,0.6534,1,58,0,1,0.0519,8,1.0,125.19,0,43043.61,0.1454,1,1,0,1,4,0.084,0.0522,5,1,0
NCRB-SYNTH-110573,Trial Court,Writ Petition (Detention),15,3,1,0,1,1,0,0,1,1,1,0,0.8448,0,51,0,0,0.0874,8,1.1731,124.25,1,132963.02,0.1259,1,1,0,1,3,0.062,0.0447,2,1,1
NCRB-SYNTH-110586,High Court,Sec 482 CrPC (Quashing),1,2,2,0,1,1,1,0,1,1,1,0,0.9855,1,87,1,1,0.0164,7,1.063,166.09,0,138171.4,0.1869,0,0,1,1,8,0.2424,0.1103,5,1,1
NCRB-SYNTH-110594,Trial Court,Writ Petition (Detention),1,3,2,0,1,1,0,1,1,1,1,0,0.9073,1,164,1,1,0.1481,1,1.2756,60.43,0,133501.16,0.1617,1,1,0,0,42,0.1179,0.0313,4,1,1
NCRB-SYNTH-110602,High Court,Sec 482 CrPC (Quashing),2,5,1,0,1,1,1,1,1,1,1,0,0.9727,1,113,0,0,0.2081,6,1.1887,90.79,1,25874.76,0.0203,0,0,1,1,3,0.0285,0.0206,2,1,1
NCRB-SYNTH-110606,Trial Court,Sec 482 CrPC (Quashing),4,2,2,0,1,1,1,0,1,1,1,1,0.7495,1,129,0,0,0.0969,9,1.0649,134.67,1,89950.97,0.0094,1,1,0,1,2,0.0236,0.0214,2,1,1
NCRB-SYNTH-110614,Trial Court,Sec 482 CrPC (Quashing),7,2,1,0,1,1,1,0,1,1,1,1,0.8404,1,56,1,1,0.0751,3,1.2462,155.38,0,149587.47,0.177,1,1,0,0,5,0.2338,0.1305,5,1,1
NCRB-SYNTH-110622,High Court,Sec 482 CrPC (Quashing),1,2,1,0,1,1,1,1,1,1,1,1,0.7393,1,130,0,0,0.0877,1,1.119,74.67,0,19104.83,0.1176,1,1,0,0,7,0.0983,0.0473,5,1,1
NCRB-SYNTH-110629,Trial Court,Trial Judgment,21,3,1,0,1,1,1,0,1,1,1,0,0.4359,1,127,0,0,0.0467,3,1.1245,82.15,1,46239.93,0.0543,1,1,0,1,3,0.0644,0.0464,2,1,0
NCRB-SYNTH-110633,Trial Court,Sec 482 CrPC (Quashing),7,1,2,0,1,1,1,0,1,1,1,1,0.6226,1,136,0,1,0.0452,4,1.1069,168.43,0,134952.08,0.0998,1,1,0,0,3,0.0434,0.0313,2,1,0
NCRB-SYNTH-110640,Trial Court,Sec 439 CrPC (Regular Bail),1,4,1,0,1,1,1,1,1,1,1,1,0.6911,1,107,1,1,0.1063,9,1.1201,161.58,1,146952.34,0.0695,1,1,0,0,2,0.0297,0.0271,2,1,0
NCRB-SYNTH-110645,Trial Court,Writ Petition (Detention),1,4,1,0,1,1,0,0,1,1,1,1,0.6585,1,150,1,1,0.0,1,1.0797,100.15,0,139065.27,0.023,1,1,0,1,4,0.1963,0.1219,5,1,0
NCRB-SYNTH-110668,Trial Court,Sec 482 CrPC (Quashing),1,4,1,0,1,1,1,0,1,1,1,1,0.4931,0,123,0,0,0.2119,9,1.0984,136.94,0,46476.23,0.0157,1,1,0,1,38,0.2796,0.0763,4,1,0
NCRB-SYNTH-110672,High Court,Sec 482 CrPC (Quashing),1,3,1,0,1,1,1,0,1,1,1,0,0.4604,0,124,1,1,0.1105,5,1.1009,139.47,0,51791.98,0.1713,1,1,0,1,2,0.068,0.0619,2,1,0
NCRB-SYNTH-110673,Trial Court,Writ Petition (Detention),1,1,2,0,1,1,1,0,1,1,1,1,0.6046,1,51,0,0,0.0618,7,1.2377,155.4,0,44133.81,0.129,0,0,1,1,2,0.0967,0.088,2,1,0
NCRB-SYNTH-110680,Trial Court,Writ Petition (Detention),1,2,1,0,1,1,1,0,1,1,1,1,0.6518,1,42,0,0,0.0438,3,1.1594,80.25,0,32418.02,0.1701,0,0,1,0,4,0.0444,0.0276,2,1,0
NCRB-SYNTH-110683,Trial Court,Sec 482 CrPC (Quashing),7,4,1,0,1,1,1,0,1,1,1,0,0.4088,1,128,0,0,0.0,4,1.2677,35.92,0,42994.72,0.1713,0,0,1,0,1,0.0259,0.0373,2,1,0
NCRB-SYNTH-110686,High Court,Sec 482 CrPC (Quashing),1,4,2,0,1,1,0,0,1,1,1,1,0.4675,1,12,0,0,0.0967,5,1.068,65.41,0,26527.51,0.1104,1,1,0,1,2,0.0598,0.0545,2,1,0
NCRB-SYNTH-110690,High Court,Sec 439 CrPC (Regular Bail),2,5,2,0,1,1,1,0,1,1,1,1,0.4333,1,80,1,0,0.0797,5,1.0676,141.52,0,20979.15,0.1384,1,1,0,0,9,0.2073,0.09,5,1,0
NCRB-SYNTH-110712,Trial Court,Writ Petition (Detention),1,4,2,0,1,1,1,0,1,1,1,0,0.6,0,52,0,1,0.0,5,1.0,32.48,0,41948.67,0.1947,1,1,0,1,4,0.0319,0.0198,2,1,0
NCRB-SYNTH-110717,Trial Court,Writ Petition (Detention),1,2,1,0,1,1,0,0,1,1,1,1,0.8122,0,145,1,1,0.0352,4,1.2969,153.04,0,103600.15,0.1268,0,0,1,0,4,0.0721,0.0448,2,1,1
NCRB-SYNTH-110720,Trial Court,Sec 439 CrPC (Regular Bail),2,3,2,0,1,1,1,0,1,1,1,0,0.5248,0,36,1,0,0.0693,8,1.1687,165.98,1,137660.2,0.0168,0,0,1,1,2,0.0914,0.0832,2,1,0
NCRB-SYNTH-110722,High Court,Writ Petition (Detention),1,3,1,0,1,1,0,1,1,1,1,0,0.8661,0,116,0,0,0.1212,1,1.1257,124.28,0,62230.34,0.0462,1,1,0,1,2,0.0503,0.0458,2,1,1
NCRB-SYNTH-110736,High Court,Writ Petition (Detention),7,2,1,0,1,1,0,0,1,1,1,1,0.5191,0,58,0,0,0.1323,4,1.0,137.71,0,88339.55,0.1157,1,1,0,1,1,0.0305,0.044,2,1,0
NCRB-SYNTH-110739,High Court,Writ Petition (Detention),1,3,1,0,1,1,0,0,1,1,1,1,0.8721,1,69,0,0,0.0499,6,1.291,145.14,0,98200.12,0.0871,1,1,0,0,16,0.0851,0.03,4,1,1
NCRB-SYNTH-110743,Trial Court,Writ Petition (Detention),1,4,2,0,1,1,0,1,1,1,1,1,0.569,0,101,1,1,0.1485,8,1.0817,160.05,1,143708.37,0.0075,1,1,0,1,38,0.2733,0.0746,4,1,0
NCRB-SYNTH-110759,Trial Court,Writ Petition (Detention),2,4,2,0,1,1,1,0,1,1,1,1,0.5409,1,158,0,0,0.1228,3,1.3379,160.77,0,43836.0,0.168,1,1,0,1,4,0.0342,0.0213,2,1,0
NCRB-SYNTH-110764,Trial Court,Writ Petition (Detention),1,3,2,0,1,1,1,0,1,1,1,0,0.4719,1,82,0,0,0.0909,1,1.0,74.56,1,121238.73,0.1535,0,0,1,0,4,0.0983,0.061,2,1,0
NCRB-SYNTH-110774,Trial Court,Writ Petition (Detention),1,5,2,0,1,1,0,0,1,1,1,1,0.8497,1,177,1,0,0.0,1,1.1432,151.33,0,136070.17,0.031,1,1,0,1,41,0.1589,0.0425,4,1,1
NCRB-SYNTH-110775,Trial Court,Sec 439 CrPC (Regular Bail),1,3,2,0,1,1,1,0,1,1,1,1,0.5793,1,155,1,0,0.1565,8,1.123,68.57,0,121101.1,0.048,0,0,1,1,2,0.027,0.0246,2,1,0
